Year,Month,Day,Hour,concrete_temp
2017,April,13,23,8.16
2017,April,14,0,8.16
2017,April,14,1,8.27
2017,April,14,2,8.15
2017,April,14,3,8.18
2017,April,14,4,8.27
2017,April,14,5,8.13
2017,April,14,6,8.39
2017,April,14,7,8.72
2017,April,14,8,9.35
2017,April,14,9,9.53
2017,April,14,10,11.68
2017,April,14,11,11.15
2017,April,14,12,11.48
2017,April,14,13,10.73
2017,April,14,14,9.69
2017,April,14,15,9.15
2017,April,14,16,8.56
2017,April,14,17,8.53
2017,April,14,18,8.4
2017,April,14,19,7.96
2017,April,14,20,7.56
2017,April,14,21,6.71
2017,April,14,22,6.51
2017,April,14,23,6.6
2017,April,15,0,6.69
2017,April,15,1,5.97
2017,April,15,2,5.8
2017,April,15,3,5.45
2017,April,15,4,5.31
2017,April,15,5,5.45
2017,April,15,6,6.09
2017,April,15,7,7.47
2017,April,15,8,7.94
2017,April,15,9,11.58
2017,April,15,10,12.16
2017,April,15,11,11.35
2017,April,15,12,15.42
2017,April,15,13,14.89
2017,April,15,14,14.23
2017,April,15,15,11.31
2017,April,15,16,11.77
2017,April,15,17,9.94
2017,April,15,18,8.05
2017,April,15,19,6.97
2017,April,15,20,6.45
2017,April,15,21,6.12
2017,April,15,22,5.77
2017,April,15,23,5.57
2017,April,16,0,6.27
2017,April,16,1,6.55
2017,April,16,2,6.54
2017,April,16,3,6.47
2017,April,16,4,6.28
2017,April,16,5,6.33
2017,April,16,6,7.59
2017,April,16,7,7.21
2017,April,16,8,7.89
2017,April,16,9,8.52
2017,April,16,10,8.59
2017,April,16,11,8.29
2017,April,16,12,8.58
2017,April,16,13,9.12
2017,April,16,14,10.03
2017,April,16,15,9.73
2017,April,16,16,9.37
2017,April,16,17,9.44
2017,April,16,18,9.03
2017,April,16,19,8.11
2017,April,16,20,7.95
2017,April,16,21,7.69
2017,April,16,22,7.71
2017,April,16,23,7.08
2017,April,17,0,6.27
2017,April,17,1,5.96
2017,April,17,2,5.68
2017,April,17,3,4.94
2017,April,17,4,5.21
2017,April,17,5,5.32
2017,April,17,6,6.48
2017,April,17,7,8.05
2017,April,17,8,10.01
2017,April,17,9,10.78
2017,April,17,10,12.1
2017,April,17,11,12.34
2017,April,17,12,13.62
2017,April,17,13,14.85
2017,April,17,14,16.63
2017,April,17,15,13.68
2017,April,17,16,11.71
2017,April,17,17,10.25
2017,April,17,18,10.37
2017,April,17,19,7.89
2017,April,17,20,7.31
2017,April,17,21,6.49
2017,April,17,22,5.75
2017,April,17,23,4.21
2017,April,18,0,2.37
2017,April,18,1,1.26
2017,April,18,2,0
2017,April,18,3,-0.66
2017,April,18,4,-1.01
2017,April,18,5,-1.26
2017,April,18,6,2.5
2017,April,18,7,8.28
2017,April,18,8,11.83
2017,April,18,9,15.46
2017,April,18,10,17.15
2017,April,18,11,19.85
2017,April,18,12,20.57
2017,April,18,13,21.39
2017,April,18,14,18.67
2017,April,18,15,17.3
2017,April,18,16,12.29
2017,April,18,17,11.69
2017,April,18,18,10.78
2017,April,18,19,7.43
2017,April,18,20,5.88
2017,April,18,21,6.12
2017,April,18,22,5.38
2017,April,18,23,6.5
2017,April,19,0,6.42
2017,April,19,1,6.16
2017,April,19,2,5.79
2017,April,19,3,5.86
2017,April,19,4,5.81
2017,April,19,5,6.1
2017,April,19,6,6.76
2017,April,19,7,8.03
2017,April,19,8,8.53
2017,April,19,9,10.11
2017,April,19,10,12.83
2017,April,19,11,13.17
2017,April,19,12,15.66
2017,April,19,13,15.28
2017,April,19,14,13.66
2017,April,19,15,11.66
2017,April,19,16,11.81
2017,April,19,17,10.44
2017,April,19,18,9.81
2017,April,19,19,9.57
2017,April,19,20,9.44
2017,April,19,21,9.42
2017,April,19,22,9.14
2017,April,19,23,8.96
2017,April,20,0,8.96
2017,April,20,1,9.09
2017,April,20,2,9.18
2017,April,20,3,9.28
2017,April,20,4,9.32
2017,April,20,5,9.37
2017,April,20,6,9.88
2017,April,20,7,11.38
2017,April,20,8,12.16
2017,April,20,9,14.05
2017,April,20,10,14.88
2017,April,20,11,15.04
2017,April,20,12,14.58
2017,April,20,13,16.25
2017,April,20,14,15.78
2017,April,20,15,13.87
2017,April,20,16,12.78
2017,April,20,17,12.32
2017,April,20,18,11.19
2017,April,20,19,10.63
2017,April,20,20,10.28
2017,April,20,21,9.4
2017,April,20,22,9.57
2017,April,20,23,9.67
2017,April,21,0,9.62
2017,April,21,1,9.53
2017,April,21,2,9.48
2017,April,21,3,9.53
2017,April,21,4,9.49
2017,April,21,5,9.5
2017,April,21,6,10.2
2017,April,21,7,10.7
2017,April,21,8,13.3
2017,April,21,9,10.87
2017,April,21,10,11.7
2017,April,21,11,15.91
2017,April,21,12,16.3
2017,April,21,13,12.58
2017,April,21,14,15.08
2017,April,21,15,14.22
2017,April,21,16,13.1
2017,April,21,17,11.74
2017,April,21,18,11.05
2017,April,21,19,9.75
2017,April,21,20,8.55
2017,April,21,21,8.12
2017,April,21,22,7.36
2017,April,21,23,5.6
2017,April,22,0,4.64
2017,April,22,1,2.96
2017,April,22,2,2.91
2017,April,22,3,2.41
2017,April,22,4,1.83
2017,April,22,5,2.1
2017,April,22,6,5.24
2017,April,22,7,9.02
2017,April,22,8,13.71
2017,April,22,9,16.79
2017,April,22,10,16
2017,April,22,11,18.19
2017,April,22,12,20.97
2017,April,22,13,20.65
2017,April,22,14,19.63
2017,April,22,15,18.15
2017,April,22,16,14.9
2017,April,22,17,12.65
2017,April,22,18,10.75
2017,April,22,19,8.28
2017,April,22,20,5.24
2017,April,22,21,4.07
2017,April,22,22,5.48
2017,April,22,23,3.65
2017,April,23,0,3.04
2017,April,23,1,3.41
2017,April,23,2,3.4
2017,April,23,3,2.94
2017,April,23,4,2.41
2017,April,23,5,2.25
2017,April,23,6,5.41
2017,April,23,7,10.68
2017,April,23,8,14.58
2017,April,23,9,16.5
2017,April,23,10,19.86
2017,April,23,11,19.87
2017,April,23,12,20.93
2017,April,23,13,20.15
2017,April,23,14,19.35
2017,April,23,15,17.1
2017,April,23,16,15.17
2017,April,23,17,12.49
2017,April,23,18,10.62
2017,April,23,19,9.6
2017,April,23,20,9.14
2017,April,23,21,8.83
2017,April,23,22,8.91
2017,April,23,23,8.71
2017,April,24,0,8.7
2017,April,24,1,8.87
2017,April,24,2,8.98
2017,April,24,3,8.56
2017,April,24,4,8.43
2017,April,24,5,7.89
2017,April,24,6,8.39
2017,April,24,7,9.23
2017,April,24,8,9.82
2017,April,24,9,14.47
2017,April,24,10,15.86
2017,April,24,11,17.57
2017,April,24,12,15.75
2017,April,24,13,15.77
2017,April,24,14,15.87
2017,April,24,15,13.94
2017,April,24,16,11.59
2017,April,24,17,8.6
2017,April,24,18,6.86
2017,April,24,19,4.39
2017,April,24,20,1.49
2017,April,24,21,2.92
2017,April,24,22,2.76
2017,April,24,23,1.62
2017,April,25,0,0.24
2017,April,25,1,0.71
2017,April,25,2,-0.47
2017,April,25,3,-0.36
2017,April,25,4,-0.22
2017,April,25,5,-0.12
2017,April,25,6,2.87
2017,April,25,7,6.75
2017,April,25,8,10.32
2017,April,25,9,10.47
2017,April,25,10,8.75
2017,April,25,11,9.01
2017,April,25,12,9.9
2017,April,25,13,10.86
2017,April,25,14,12.05
2017,April,25,15,9.97
2017,April,25,16,9.47
2017,April,25,17,9.38
2017,April,25,18,6.06
2017,April,25,19,4.34
2017,April,25,20,3.39
2017,April,25,21,2.99
2017,April,25,22,2.8
2017,April,25,23,2.62
2017,April,26,0,2.29
2017,April,26,1,1.53
2017,April,26,2,1.31
2017,April,26,3,0.92
2017,April,26,4,-0.2
2017,April,26,5,0.65
2017,April,26,6,3.11
2017,April,26,7,6.58
2017,April,26,8,10.15
2017,April,26,9,12.93
2017,April,26,10,14.06
2017,April,26,11,13.18
2017,April,26,12,16.04
2017,April,26,13,16.95
2017,April,26,14,16.95
2017,April,26,15,17.8
2017,April,26,16,14.63
2017,April,26,17,10.94
2017,April,26,18,9
2017,April,26,19,6.82
2017,April,26,20,6.31
2017,April,26,21,6.6
2017,April,26,22,4.74
2017,April,26,23,2.26
2017,April,27,0,1.07
2017,April,27,1,1.35
2017,April,27,2,3
2017,April,27,3,3.49
2017,April,27,4,4.25
2017,April,27,5,5.1
2017,April,27,6,6.84
2017,April,27,7,7.43
2017,April,27,8,7.85
2017,April,27,9,10.03
2017,April,27,10,11.13
2017,April,27,11,12.08
2017,April,27,12,12.66
2017,April,27,13,16.03
2017,April,27,14,16.51
2017,April,27,15,13.03
2017,April,27,16,14.95
2017,April,27,17,13.72
2017,April,27,18,12.63
2017,April,27,19,10.17
2017,April,27,20,9.25
2017,April,27,21,8.64
2017,April,27,22,8.59
2017,April,27,23,7.84
2017,April,28,0,6.3
2017,April,28,1,5.76
2017,April,28,2,4.23
2017,April,28,3,3.52
2017,April,28,4,4.37
2017,April,28,5,5.99
2017,April,28,6,8.5
2017,April,28,7,11.66
2017,April,28,8,14.89
2017,April,28,9,15.71
2017,April,28,10,19.41
2017,April,28,11,19.62
2017,April,28,12,23.81
2017,April,28,13,21.09
2017,April,28,14,16.87
2017,April,28,15,16.85
2017,April,28,16,14.19
2017,April,28,17,12.25
2017,April,28,18,10.71
2017,April,28,19,9.7
2017,April,28,20,8.87
2017,April,28,21,8.45
2017,April,28,22,8.03
2017,April,28,23,7.52
2017,April,29,0,7.29
2017,April,29,1,7.13
2017,April,29,2,7
2017,April,29,3,7.06
2017,April,29,4,6.93
2017,April,29,5,7.21
2017,April,29,6,9.34
2017,April,29,7,11.4
2017,April,29,8,13.46
2017,April,29,9,16.01
2017,April,29,10,18.09
2017,April,29,11,19.82
2017,April,29,12,21.09
2017,April,29,13,18.82
2017,April,29,14,18.22
2017,April,29,15,16.2
2017,April,29,16,14.29
2017,April,29,17,12.36
2017,April,29,18,11.14
2017,April,29,19,10.24
2017,April,29,20,10.14
2017,April,29,21,9.93
2017,April,29,22,9.13
2017,April,29,23,8
2017,April,30,0,8.09
2017,April,30,1,8.18
2017,April,30,2,8.46
2017,April,30,3,8.43
2017,April,30,4,8.1
2017,April,30,5,7.75
2017,April,30,6,8.52
2017,April,30,7,10.12
2017,April,30,8,12.14
2017,April,30,9,12.77
2017,April,30,10,14.73
2017,April,30,11,17.52
2017,April,30,12,18.46
2017,April,30,13,18.14
2017,April,30,14,16.03
2017,April,30,15,15.16
2017,April,30,16,14.37
2017,April,30,17,12.77
2017,April,30,18,11.54
2017,April,30,19,10.81
2017,April,30,20,10.76
2017,April,30,21,10.5
2017,April,30,22,10.53
2017,April,30,23,10.27
2017,May,1,0,10.29
2017,May,1,1,10.08
2017,May,1,2,9.82
2017,May,1,3,10.1
2017,May,1,4,9.71
2017,May,1,5,10.17
2017,May,1,6,10.37
2017,May,1,7,12.06
2017,May,1,8,13.74
2017,May,1,9,15.95
2017,May,1,10,20.16
2017,May,1,11,23.86
2017,May,1,12,21.33
2017,May,1,13,15.29
2017,May,1,14,19
2017,May,1,15,21.72
2017,May,1,16,16.94
2017,May,1,17,16.99
2017,May,1,18,13.97
2017,May,1,19,11.22
2017,May,1,20,9.57
2017,May,1,21,8.24
2017,May,1,22,6.95
2017,May,1,23,6.41
2017,May,2,0,5.81
2017,May,2,1,6.2
2017,May,2,2,5.8
2017,May,2,3,5.08
2017,May,2,4,6.23
2017,May,2,5,7.16
2017,May,2,6,9.71
2017,May,2,7,15.07
2017,May,2,8,19.36
2017,May,2,9,23.41
2017,May,2,10,23.73
2017,May,2,11,20.67
2017,May,2,12,22.96
2017,May,2,13,21.25
2017,May,2,14,20.73
2017,May,2,15,23.02
2017,May,2,16,19.74
2017,May,2,17,15.66
2017,May,2,18,12.63
2017,May,2,19,10.32
2017,May,2,20,8.83
2017,May,2,21,7.93
2017,May,2,22,7.27
2017,May,2,23,6.89
2017,May,3,0,6.34
2017,May,3,1,5.42
2017,May,3,2,4.99
2017,May,3,3,5.02
2017,May,3,4,4.57
2017,May,3,5,4.91
2017,May,3,6,7.12
2017,May,3,7,10.45
2017,May,3,8,14.71
2017,May,3,9,17.59
2017,May,3,10,20.71
2017,May,3,11,22.47
2017,May,3,12,23.31
2017,May,3,13,22.69
2017,May,3,14,22.02
2017,May,3,15,20.51
2017,May,3,16,18.2
2017,May,3,17,15.41
2017,May,3,18,13
2017,May,3,19,10.75
2017,May,3,20,9.33
2017,May,3,21,8.18
2017,May,3,22,7.89
2017,May,3,23,8
2017,May,4,0,7.8
2017,May,4,1,7.33
2017,May,4,2,7.43
2017,May,4,3,6.92
2017,May,4,4,6.67
2017,May,4,5,6.74
2017,May,4,6,8.99
2017,May,4,7,14.38
2017,May,4,8,19.79
2017,May,4,9,20.54
2017,May,4,10,22.71
2017,May,4,11,21.84
2017,May,4,12,23.38
2017,May,4,13,22.91
2017,May,4,14,22.45
2017,May,4,15,20.69
2017,May,4,16,17.93
2017,May,4,17,14.2
2017,May,4,18,12.09
2017,May,4,19,9.66
2017,May,4,20,7.99
2017,May,4,21,7.3
2017,May,4,22,6.61
2017,May,4,23,5.9
2017,May,5,0,5.5
2017,May,5,1,4.77
2017,May,5,2,4.46
2017,May,5,3,4.43
2017,May,5,4,4.94
2017,May,5,5,5.48
2017,May,5,6,7.83
2017,May,5,7,11.3
2017,May,5,8,16.22
2017,May,5,9,19.26
2017,May,5,10,21.38
2017,May,5,11,22.48
2017,May,5,12,24.03
2017,May,5,13,24.36
2017,May,5,14,23.41
2017,May,5,15,21.7
2017,May,5,16,19.54
2017,May,5,17,15.67
2017,May,5,18,13.26
2017,May,5,19,10.42
2017,May,5,20,8.08
2017,May,5,21,7.6
2017,May,5,22,7.08
2017,May,5,23,6.59
2017,May,6,0,6
2017,May,6,1,4.52
2017,May,6,2,5.37
2017,May,6,3,4.92
2017,May,6,4,5.16
2017,May,6,5,6.3
2017,May,6,6,8.53
2017,May,6,7,12.51
2017,May,6,8,14.43
2017,May,6,9,16.98
2017,May,6,10,15.61
2017,May,6,11,14.54
2017,May,6,12,18.5
2017,May,6,13,15.29
2017,May,6,14,15.04
2017,May,6,15,17.03
2017,May,6,16,14.55
2017,May,6,17,12.22
2017,May,6,18,11.76
2017,May,6,19,10.98
2017,May,6,20,10
2017,May,6,21,7.93
2017,May,6,22,6.34
2017,May,6,23,5.67
2017,May,7,0,4
2017,May,7,1,3.38
2017,May,7,2,3.81
2017,May,7,3,4.81
2017,May,7,4,6.63
2017,May,7,5,7.51
2017,May,7,6,9.1
2017,May,7,7,13.12
2017,May,7,8,18.26
2017,May,7,9,23.49
2017,May,7,10,23.15
2017,May,7,11,25.31
2017,May,7,12,25.78
2017,May,7,13,24.86
2017,May,7,14,23.88
2017,May,7,15,21.52
2017,May,7,16,18.76
2017,May,7,17,15.73
2017,May,7,18,13.84
2017,May,7,19,11.45
2017,May,7,20,8.91
2017,May,7,21,6.8
2017,May,7,22,5.8
2017,May,7,23,5.14
2017,May,8,0,4.69
2017,May,8,1,4.07
2017,May,8,2,3.29
2017,May,8,3,2.87
2017,May,8,4,2.48
2017,May,8,5,4.27
2017,May,8,6,7.61
2017,May,8,7,9.41
2017,May,8,8,12.7
2017,May,8,9,15.95
2017,May,8,10,18.02
2017,May,8,11,20.02
2017,May,8,12,19.96
2017,May,8,13,21.91
2017,May,8,14,20.62
2017,May,8,15,20.43
2017,May,8,16,18.28
2017,May,8,17,14.71
2017,May,8,18,12.4
2017,May,8,19,9.41
2017,May,8,20,6.36
2017,May,8,21,5.26
2017,May,8,22,4.94
2017,May,8,23,4.69
2017,May,9,0,3.85
2017,May,9,1,3.22
2017,May,9,2,1.6
2017,May,9,3,1.3
2017,May,9,4,1.5
2017,May,9,5,3.52
2017,May,9,6,6.55
2017,May,9,7,9.59
2017,May,9,8,10.48
2017,May,9,9,14.36
2017,May,9,10,20.75
2017,May,9,11,23.53
2017,May,9,12,22.33
2017,May,9,13,24.9
2017,May,9,14,21.99
2017,May,9,15,20.85
2017,May,9,16,18.53
2017,May,9,17,15.5
2017,May,9,18,13.73
2017,May,9,19,11.02
2017,May,9,20,5.26
2017,May,9,21,4.31
2017,May,9,22,3.73
2017,May,9,23,3.5
2017,May,10,0,3.48
2017,May,10,1,3.11
2017,May,10,2,3.19
2017,May,10,3,2.86
2017,May,10,4,2.76
2017,May,10,5,4.4
2017,May,10,6,8.7
2017,May,10,7,13.83
2017,May,10,8,19.68
2017,May,10,9,21.53
2017,May,10,10,24.93
2017,May,10,11,26.14
2017,May,10,12,26.06
2017,May,10,13,26.92
2017,May,10,14,25.95
2017,May,10,15,23.9
2017,May,10,16,21.99
2017,May,10,17,18.85
2017,May,10,18,17.04
2017,May,10,19,13.94
2017,May,10,20,8.1
2017,May,10,21,6.52
2017,May,10,22,6.77
2017,May,10,23,7.04
2017,May,11,0,6.88
2017,May,11,1,7.08
2017,May,11,2,6.57
2017,May,11,3,6.61
2017,May,11,4,6.52
2017,May,11,5,7.96
2017,May,11,6,11.68
2017,May,11,7,15.49
2017,May,11,8,19.02
2017,May,11,9,21.83
2017,May,11,10,24.72
2017,May,11,11,27.81
2017,May,11,12,28.16
2017,May,11,13,27.96
2017,May,11,14,26.55
2017,May,11,15,25.66
2017,May,11,16,21.81
2017,May,11,17,18.42
2017,May,11,18,16.46
2017,May,11,19,14.25
2017,May,11,20,12.19
2017,May,11,21,10.93
2017,May,11,22,10.62
2017,May,11,23,10.77
2017,May,12,0,10.73
2017,May,12,1,10.81
2017,May,12,2,11.16
2017,May,12,3,11.1
2017,May,12,4,11.4
2017,May,12,5,11.49
2017,May,12,6,13.69
2017,May,12,7,17.55
2017,May,12,8,20.83
2017,May,12,9,21.58
2017,May,12,10,15.71
2017,May,12,11,12.94
2017,May,12,12,12.94
2017,May,12,13,12.12
2017,May,12,14,12.63
2017,May,12,15,13.17
2017,May,12,16,14.18
2017,May,12,17,14.87
2017,May,12,18,14.21
2017,May,12,19,12.26
2017,May,12,20,12.12
2017,May,12,21,11.83
2017,May,12,22,11.74
2017,May,12,23,11.49
2017,May,13,0,11.39
2017,May,13,1,11.45
2017,May,13,2,11.29
2017,May,13,3,11.5
2017,May,13,4,11.4
2017,May,13,5,11.37
2017,May,13,6,10.46
2017,May,13,7,10.23
2017,May,13,8,10.43
2017,May,13,9,11.6
2017,May,13,10,13.7
2017,May,13,11,15.88
2017,May,13,12,18.84
2017,May,13,13,20.04
2017,May,13,14,20.7
2017,May,13,15,20.15
2017,May,13,16,19.23
2017,May,13,17,17.53
2017,May,13,18,15.62
2017,May,13,19,13.12
2017,May,13,20,12.27
2017,May,13,21,12.26
2017,May,13,22,12.77
2017,May,13,23,10.34
2017,May,14,0,10.36
2017,May,14,1,10.63
2017,May,14,2,10.61
2017,May,14,3,10.35
2017,May,14,4,10.22
2017,May,14,5,10.44
2017,May,14,6,11.14
2017,May,14,7,12.61
2017,May,14,8,13.85
2017,May,14,9,15.9
2017,May,14,10,17.87
2017,May,14,11,23.47
2017,May,14,12,24.92
2017,May,14,13,24.7
2017,May,14,14,21.58
2017,May,14,15,22.26
2017,May,14,16,21.59
2017,May,14,17,18.37
2017,May,14,18,15.76
2017,May,14,19,13.33
2017,May,14,20,9.82
2017,May,14,21,8.86
2017,May,14,22,8.82
2017,May,14,23,8.72
2017,May,15,0,8.94
2017,May,15,1,9.71
2017,May,15,2,10.1
2017,May,15,3,10.47
2017,May,15,4,10.61
2017,May,15,5,9.23
2017,May,15,6,9.7
2017,May,15,7,10.17
2017,May,15,8,10.47
2017,May,15,9,11.38
2017,May,15,10,13
2017,May,15,11,14.04
2017,May,15,12,15.53
2017,May,15,13,15.17
2017,May,15,14,15.44
2017,May,15,15,15.11
2017,May,15,16,15.04
2017,May,15,17,15.43
2017,May,15,18,15.42
2017,May,15,19,15.1
2017,May,15,20,14.75
2017,May,15,21,14.63
2017,May,15,22,14.47
2017,May,15,23,14.27
2017,May,16,0,14.19
2017,May,16,1,14.16
2017,May,16,2,14.06
2017,May,16,3,14.18
2017,May,16,4,14.36
2017,May,16,5,14.46
2017,May,16,6,14.43
2017,May,16,7,14.38
2017,May,16,8,14.13
2017,May,16,9,14.51
2017,May,16,10,16.62
2017,May,16,11,17.27
2017,May,16,12,17.3
2017,May,16,13,16.71
2017,May,16,14,16.7
2017,May,16,15,18.15
2017,May,16,16,19.43
2017,May,16,17,18
2017,May,16,18,16.41
2017,May,16,19,14.38
2017,May,16,20,12.88
2017,May,16,21,11.75
2017,May,16,22,10.25
2017,May,16,23,8.95
2017,May,17,0,8.97
2017,May,17,1,9.62
2017,May,17,2,10.1
2017,May,17,3,10.04
2017,May,17,4,9.86
2017,May,17,5,11.26
2017,May,17,6,13.76
2017,May,17,7,16.71
2017,May,17,8,18
2017,May,17,9,16.96
2017,May,17,10,17.56
2017,May,17,11,17.04
2017,May,17,12,15.8
2017,May,17,13,15.16
2017,May,17,14,15.33
2017,May,17,15,15.8
2017,May,17,16,15.22
2017,May,17,17,15.74
2017,May,17,18,15.04
2017,May,17,19,12.47
2017,May,17,20,9.55
2017,May,17,21,7.71
2017,May,17,22,6.12
2017,May,17,23,5.96
2017,May,18,0,8.62
2017,May,18,1,9.16
2017,May,18,2,9.23
2017,May,18,3,9.06
2017,May,18,4,8.67
2017,May,18,5,8.74
2017,May,18,6,11.6
2017,May,18,7,15.03
2017,May,18,8,17.32
2017,May,18,9,19.77
2017,May,18,10,22.69
2017,May,18,11,26.33
2017,May,18,12,26.93
2017,May,18,13,25.06
2017,May,18,14,23.81
2017,May,18,15,22.28
2017,May,18,16,20.21
2017,May,18,17,17.44
2017,May,18,18,15.82
2017,May,18,19,13.49
2017,May,18,20,11.74
2017,May,18,21,10.89
2017,May,18,22,9.78
2017,May,18,23,8.39
2017,May,19,0,7.74
2017,May,19,1,7.57
2017,May,19,2,6.7
2017,May,19,3,6.84
2017,May,19,4,7.03
2017,May,19,5,9.85
2017,May,19,6,11.87
2017,May,19,7,13.8
2017,May,19,8,17.12
2017,May,19,9,17.19
2017,May,19,10,17.61
2017,May,19,11,19.45
2017,May,19,12,20.47
2017,May,19,13,22.56
2017,May,19,14,19.97
2017,May,19,15,17.5
2017,May,19,16,16.28
2017,May,19,17,14.87
2017,May,19,18,13.73
2017,May,19,19,12.53
2017,May,19,20,11.05
2017,May,19,21,9.88
2017,May,19,22,8.8
2017,May,19,23,9.05
2017,May,20,0,8.34
2017,May,20,1,7.7
2017,May,20,2,6.88
2017,May,20,3,7.31
2017,May,20,4,8.01
2017,May,20,5,9.11
2017,May,20,6,10.29
2017,May,20,7,11.75
2017,May,20,8,15.55
2017,May,20,9,19.98
2017,May,20,10,14.92
2017,May,20,11,12.15
2017,May,20,12,12.6
2017,May,20,13,13.44
2017,May,20,14,15.64
2017,May,20,15,17.2
2017,May,20,16,18.09
2017,May,20,17,16.79
2017,May,20,18,14.11
2017,May,20,19,12.43
2017,May,20,20,11.23
2017,May,20,21,10.01
2017,May,20,22,9.15
2017,May,20,23,9.52
2017,May,21,0,9.48
2017,May,21,1,9.61
2017,May,21,2,9.05
2017,May,21,3,9
2017,May,21,4,9.05
2017,May,21,5,9.75
2017,May,21,6,12.3
2017,May,21,7,11.81
2017,May,21,8,13.16
2017,May,21,9,12.47
2017,May,21,10,15.13
2017,May,21,11,17.63
2017,May,21,12,17.71
2017,May,21,13,19
2017,May,21,14,19.42
2017,May,21,15,18.37
2017,May,21,16,16.88
2017,May,21,17,16.75
2017,May,21,18,16.47
2017,May,21,19,14.18
2017,May,21,20,11.81
2017,May,21,21,11.12
2017,May,21,22,11.46
2017,May,21,23,11.53
2017,May,22,0,11.24
2017,May,22,1,11.24
2017,May,22,2,11.63
2017,May,22,3,11.33
2017,May,22,4,12.11
2017,May,22,5,12.93
2017,May,22,6,16.15
2017,May,22,7,17.8
2017,May,22,8,18.68
2017,May,22,9,19.09
2017,May,22,10,19.61
2017,May,22,11,22.46
2017,May,22,12,21.13
2017,May,22,13,24.31
2017,May,22,14,26.46
2017,May,22,15,21.61
2017,May,22,16,18.52
2017,May,22,17,17.57
2017,May,22,18,15.95
2017,May,22,19,15.55
2017,May,22,20,13.07
2017,May,22,21,13.02
2017,May,22,22,12.57
2017,May,22,23,12.37
2017,May,23,0,12.32
2017,May,23,1,11.68
2017,May,23,2,11.19
2017,May,23,3,11.39
2017,May,23,4,11.73
2017,May,23,5,12.82
2017,May,23,6,15.11
2017,May,23,7,17.15
2017,May,23,8,20.07
2017,May,23,9,24.31
2017,May,23,10,25.83
2017,May,23,11,26.99
2017,May,23,12,27.36
2017,May,23,13,26.92
2017,May,23,14,26.95
2017,May,23,15,24.77
2017,May,23,16,23.32
2017,May,23,17,20.52
2017,May,23,18,19
2017,May,23,19,17.16
2017,May,23,20,15.81
2017,May,23,21,15.25
2017,May,23,22,15.1
2017,May,23,23,14.97
2017,May,24,0,14.56
2017,May,24,1,14.18
2017,May,24,2,13.89
2017,May,24,3,13.91
2017,May,24,4,14.07
2017,May,24,5,14.62
2017,May,24,6,15.12
2017,May,24,7,16.84
2017,May,24,8,16.94
2017,May,24,9,17.65
2017,May,24,10,23.82
2017,May,24,11,25.55
2017,May,24,12,23
2017,May,24,13,21.59
2017,May,24,14,20.84
2017,May,24,15,19.92
2017,May,24,16,19.34
2017,May,24,17,19
2017,May,24,18,17.32
2017,May,24,19,16.63
2017,May,24,20,15.36
2017,May,24,21,14.59
2017,May,24,22,14.19
2017,May,24,23,14.65
2017,May,25,0,14.4
2017,May,25,1,13.64
2017,May,25,2,13.22
2017,May,25,3,12.1
2017,May,25,4,11.34
2017,May,25,5,13
2017,May,25,6,16.04
2017,May,25,7,19.96
2017,May,25,8,26.89
2017,May,25,9,31.57
2017,May,25,10,34.29
2017,May,25,11,35.67
2017,May,25,12,36.15
2017,May,25,13,35.05
2017,May,25,14,33.9
2017,May,25,15,33.86
2017,May,25,16,31.58
2017,May,25,17,29.28
2017,May,25,18,27.84
2017,May,25,19,24.1
2017,May,25,20,19.95
2017,May,25,21,18.36
2017,May,25,22,18.06
2017,May,25,23,18.07
2017,May,26,0,17.59
2017,May,26,1,17.31
2017,May,26,2,17.47
2017,May,26,3,16.05
2017,May,26,4,15.77
2017,May,26,5,17.52
2017,May,26,6,19.85
2017,May,26,7,22.26
2017,May,26,8,26.31
2017,May,26,9,28.42
2017,May,26,10,30.24
2017,May,26,11,31.3
2017,May,26,12,32.63
2017,May,26,13,32.62
2017,May,26,14,32.15
2017,May,26,15,30.92
2017,May,26,16,29.2
2017,May,26,17,26.67
2017,May,26,18,24.94
2017,May,26,19,22.32
2017,May,26,20,20.07
2017,May,26,21,18.66
2017,May,26,22,17.68
2017,May,26,23,17.07
2017,May,27,0,16.8
2017,May,27,1,16.8
2017,May,27,2,16.51
2017,May,27,3,15.67
2017,May,27,4,15.46
2017,May,27,5,17.4
2017,May,27,6,18.26
2017,May,27,7,21.14
2017,May,27,8,23.17
2017,May,27,9,22.94
2017,May,27,10,25.44
2017,May,27,11,29.63
2017,May,27,12,28.02
2017,May,27,13,24.4
2017,May,27,14,23.88
2017,May,27,15,19.6
2017,May,27,16,17.52
2017,May,27,17,15.97
2017,May,27,18,15.91
2017,May,27,19,14.9
2017,May,27,20,14.61
2017,May,27,21,14.03
2017,May,27,22,13.56
2017,May,27,23,13.48
2017,May,28,0,13.49
2017,May,28,1,13.23
2017,May,28,2,13.05
2017,May,28,3,12.66
2017,May,28,4,12.43
2017,May,28,5,12.43
2017,May,28,6,12.96
2017,May,28,7,13.41
2017,May,28,8,14.74
2017,May,28,9,15.01
2017,May,28,10,15.59
2017,May,28,11,17.27
2017,May,28,12,22.18
2017,May,28,13,24.64
2017,May,28,14,23.39
2017,May,28,15,22.52
2017,May,28,16,20.15
2017,May,28,17,19.26
2017,May,28,18,18.06
2017,May,28,19,16.04
2017,May,28,20,13.65
