Year,Month,Day,Hour,temp
2017,January,14,19,3.77
2017,January,14,20,3.87
2017,January,14,21,3.43
2017,January,14,22,3.29
2017,January,14,23,3.52
2017,January,15,0,4.44
2017,January,15,1,4.89
2017,January,15,2,5.21
2017,January,15,3,5.35
2017,January,15,4,5.81
2017,January,15,5,6.14
2017,January,15,6,6.39
2017,January,15,7,6.8
2017,January,15,8,7.17
2017,January,15,9,7.48
2017,January,15,10,7.59
2017,January,15,11,7.7
2017,January,15,12,7.9
2017,January,15,13,8.17
2017,January,15,14,8.41
2017,January,15,15,8.38
2017,January,15,16,8.16
2017,January,15,17,7.93
2017,January,15,18,7.67
2017,January,15,19,7.73
2017,January,15,20,7.43
2017,January,15,21,7.07
2017,January,15,22,7.39
2017,January,15,23,7.39
2017,January,16,0,7.26
2017,January,16,1,7.38
2017,January,16,2,7.5
2017,January,16,3,7.64
2017,January,16,4,7.76
2017,January,16,5,7.83
2017,January,16,6,7.97
2017,January,16,7,7.84
2017,January,16,8,7.76
2017,January,16,9,7.78
2017,January,16,10,7.84
2017,January,16,11,8.42
2017,January,16,12,9.15
2017,January,16,13,9.45
2017,January,16,14,8.99
2017,January,16,15,8.84
2017,January,16,16,8.7
2017,January,16,17,8.08
2017,January,16,18,8.07
2017,January,16,19,8
2017,January,16,20,7.81
2017,January,16,21,7.45
2017,January,16,22,7.55
2017,January,16,23,7.92
2017,January,17,0,7.49
2017,January,17,1,6.97
2017,January,17,2,6.85
2017,January,17,3,6.81
2017,January,17,4,6.73
2017,January,17,5,6.84
2017,January,17,6,6.83
2017,January,17,7,6.91
2017,January,17,8,6.8
2017,January,17,9,6.79
2017,January,17,10,6.86
2017,January,17,11,6.96
2017,January,17,12,7.02
2017,January,17,13,7.02
2017,January,17,14,7.16
2017,January,17,15,7.33
2017,January,17,16,7.46
2017,January,17,17,7.35
2017,January,17,18,7.37
2017,January,17,19,7.36
2017,January,17,20,7.28
2017,January,17,21,7.17
2017,January,17,22,7.12
2017,January,17,23,7.04
2017,January,18,0,6.98
2017,January,18,1,6.88
2017,January,18,2,6.89
2017,January,18,3,7.01
2017,January,18,4,6.86
2017,January,18,5,6.6
2017,January,18,6,6.5
2017,January,18,7,6.43
2017,January,18,8,6.45
2017,January,18,9,6.56
2017,January,18,10,6.94
2017,January,18,11,7.16
2017,January,18,12,7.28
2017,January,18,13,6.86
2017,January,18,14,6.82
2017,January,18,15,6.84
2017,January,18,16,6.98
2017,January,18,17,6.8
2017,January,18,18,6.64
2017,January,18,19,6.61
2017,January,18,20,6.59
2017,January,18,21,6.43
2017,January,18,22,6.58
2017,January,18,23,6.62
2017,January,19,0,6.57
2017,January,19,1,6.52
2017,January,19,2,6.5
2017,January,19,3,6.37
2017,January,19,4,6.32
2017,January,19,5,6.27
2017,January,19,6,6.21
2017,January,19,7,6.25
2017,January,19,8,6.27
2017,January,19,9,6.38
2017,January,19,10,6.59
2017,January,19,11,6.87
2017,January,19,12,7.18
2017,January,19,13,7.09
2017,January,19,14,7
2017,January,19,15,6.84
2017,January,19,16,6.6
2017,January,19,17,6.42
2017,January,19,18,6.21
2017,January,19,19,6.14
2017,January,19,20,6.08
2017,January,19,21,6
2017,January,19,22,5.84
2017,January,19,23,5.69
2017,January,20,0,5.48
2017,January,20,1,5.13
2017,January,20,2,5.04
2017,January,20,3,5.06
2017,January,20,4,4.93
2017,January,20,5,4.99
2017,January,20,6,5.01
2017,January,20,7,4.88
2017,January,20,8,5.12
2017,January,20,9,5.41
2017,January,20,10,5.66
2017,January,20,11,5.91
2017,January,20,12,6.69
2017,January,20,13,6.71
2017,January,20,14,7.67
2017,January,20,15,6.92
2017,January,20,16,5.19
2017,January,20,17,4.19
2017,January,20,18,4.37
2017,January,20,19,3.97
2017,January,20,20,4.04
2017,January,20,21,3.69
2017,January,20,22,3.56
2017,January,20,23,3.77
2017,January,21,0,3.78
2017,January,21,1,3.49
2017,January,21,2,2.77
2017,January,21,3,2.45
2017,January,21,4,2.16
2017,January,21,5,1.97
2017,January,21,6,1.99
2017,January,21,7,2.15
2017,January,21,8,2.31
2017,January,21,9,2.54
2017,January,21,10,3.28
2017,January,21,11,3.83
2017,January,21,12,4.09
2017,January,21,13,4.2
2017,January,21,14,4.37
2017,January,21,15,4.21
2017,January,21,16,3.97
2017,January,21,17,3.28
2017,January,21,18,2.7
2017,January,21,19,3.16
2017,January,21,20,3.6
2017,January,21,21,3.39
2017,January,21,22,3.21
2017,January,21,23,3.31
2017,January,22,0,3.28
2017,January,22,1,2.97
2017,January,22,2,2.63
2017,January,22,3,2.42
2017,January,22,4,1.23
2017,January,22,5,0.66
2017,January,22,6,1
2017,January,22,7,0.15
2017,January,22,8,-0.02
2017,January,22,9,0.51
2017,January,22,10,1.3
2017,January,22,11,2.4
2017,January,22,12,2.7
2017,January,22,13,3.33
2017,January,22,14,2.86
2017,January,22,15,2.77
2017,January,22,16,2.52
2017,January,22,17,1.98
2017,January,22,18,1.16
2017,January,22,19,0.96
2017,January,22,20,0.84
2017,January,22,21,0.83
2017,January,22,22,1.39
2017,January,22,23,1.6
2017,January,23,0,1.07
2017,January,23,1,0.38
2017,January,23,2,0.11
2017,January,23,3,0.12
2017,January,23,4,0.2
2017,January,23,5,-0.06
2017,January,23,6,-0.27
2017,January,23,7,-0.13
2017,January,23,8,-0.12
2017,January,23,9,-0.14
2017,January,23,10,0.58
2017,January,23,11,1.49
2017,January,23,12,3.11
2017,January,23,13,3.03
2017,January,23,14,4.03
2017,January,23,15,4
2017,January,23,16,4.53
2017,January,23,17,4.87
2017,January,23,18,4.9
2017,January,23,19,4.33
2017,January,23,20,3.79
2017,January,23,21,3.51
2017,January,23,22,3.28
2017,January,23,23,3.32
2017,January,24,0,2.89
2017,January,24,1,3.03
2017,January,24,2,2.92
2017,January,24,3,3.43
2017,January,24,4,3.86
2017,January,24,5,4.05
2017,January,24,6,4.05
2017,January,24,7,4.76
2017,January,24,8,5.75
2017,January,24,9,6.13
2017,January,24,10,6.3
2017,January,24,11,6.66
2017,January,24,12,7
2017,January,24,13,7.24
2017,January,24,14,7.28
2017,January,24,15,6.56
2017,January,24,16,6.55
2017,January,24,17,6.87
2017,January,24,18,7.27
2017,January,24,19,7.39
2017,January,24,20,7.21
2017,January,24,21,7.57
2017,January,24,22,7.42
2017,January,24,23,7.63
2017,January,25,0,7.08
2017,January,25,1,6.96
2017,January,25,2,7.02
2017,January,25,3,6.76
2017,January,25,4,6.56
2017,January,25,5,6.36
2017,January,25,6,5.89
2017,January,25,7,5.39
2017,January,25,8,4.78
2017,January,25,9,5.31
2017,January,25,10,6.18
2017,January,25,11,6.83
2017,January,25,12,7.02
2017,January,25,13,7.03
2017,January,25,14,6.9
2017,January,25,15,6.5
2017,January,25,16,5.73
2017,January,25,17,4.94
2017,January,25,18,4.89
2017,January,25,19,4.68
2017,January,25,20,3.63
2017,January,25,21,2.86
2017,January,25,22,3.24
2017,January,25,23,3.23
2017,January,26,0,2.62
2017,January,26,1,2.07
2017,January,26,2,0.96
2017,January,26,3,0.25
2017,January,26,4,0.14
2017,January,26,5,0.11
2017,January,26,6,0.05
2017,January,26,7,-0.35
2017,January,26,8,-1
2017,January,26,9,-0.67
2017,January,26,10,0
2017,January,26,11,0.65
2017,January,26,12,0.67
2017,January,26,13,0.53
2017,January,26,14,-0.19
2017,January,26,15,-0.12
2017,January,26,16,-0.46
2017,January,26,17,-0.84
2017,January,26,18,-0.8
2017,January,26,19,-0.98
2017,January,26,20,-1.22
2017,January,26,21,-0.86
2017,January,26,22,-0.51
2017,January,26,23,0.26
2017,January,27,0,0.45
2017,January,27,1,0.8
2017,January,27,2,0.57
2017,January,27,3,0.32
2017,January,27,4,1.08
2017,January,27,5,1.39
2017,January,27,6,0.72
2017,January,27,7,0.8
2017,January,27,8,0.2
2017,January,27,9,0.66
2017,January,27,10,2.04
2017,January,27,11,1.52
2017,January,27,12,1.79
2017,January,27,13,2.77
2017,January,27,14,3.11
2017,January,27,15,2.61
2017,January,27,16,2.77
2017,January,27,17,3.11
2017,January,27,18,3.44
2017,January,27,19,3.73
2017,January,27,20,3.72
2017,January,27,21,3.59
2017,January,27,22,3.75
2017,January,27,23,3.64
2017,January,28,0,3.25
2017,January,28,1,3.3
2017,January,28,2,4.09
2017,January,28,3,3.96
2017,January,28,4,3.91
2017,January,28,5,4.38
2017,January,28,6,4.51
2017,January,28,7,5.07
2017,January,28,8,5.26
2017,January,28,9,4.97
2017,January,28,10,4.79
2017,January,28,11,4.6
2017,January,28,12,4.73
2017,January,28,13,4.72
2017,January,28,14,4.83
2017,January,28,15,4.93
2017,January,28,16,4.69
2017,January,28,17,3.37
2017,January,28,18,3.24
2017,January,28,19,2.86
2017,January,28,20,2.96
2017,January,28,21,3.07
2017,January,28,22,2.13
2017,January,28,23,0.05
2017,January,29,0,0.8
2017,January,29,1,1.48
2017,January,29,2,1.86
2017,January,29,3,1.93
2017,January,29,4,1.74
2017,January,29,5,1.99
2017,January,29,6,2.16
2017,January,29,7,2.27
2017,January,29,8,2.39
2017,January,29,9,2.77
2017,January,29,10,3.81
2017,January,29,11,4.84
2017,January,29,12,4.94
2017,January,29,13,5.74
2017,January,29,14,5.41
2017,January,29,15,4.97
2017,January,29,16,4.81
2017,January,29,17,4.87
2017,January,29,18,4.87
2017,January,29,19,5.07
2017,January,29,20,5.3
2017,January,29,21,4.75
2017,January,29,22,4.19
2017,January,29,23,4.07
2017,January,30,0,3.77
2017,January,30,1,2.79
2017,January,30,2,1.94
2017,January,30,3,2.84
2017,January,30,4,2.97
2017,January,30,5,2.97
2017,January,30,6,3.09
2017,January,30,7,3.44
2017,January,30,8,3.16
2017,January,30,9,4.69
2017,January,30,10,5.84
2017,January,30,11,5.7
2017,January,30,12,6.31
2017,January,30,13,6.59
2017,January,30,14,6.29
2017,January,30,15,6.08
2017,January,30,16,6
2017,January,30,17,5.81
2017,January,30,18,5.75
2017,January,30,19,5.82
2017,January,30,20,5.69
2017,January,30,21,5.54
2017,January,30,22,5.71
2017,January,30,23,6.33
2017,January,31,0,6.25
2017,January,31,1,6.05
2017,January,31,2,6.04
2017,January,31,3,5.3
2017,January,31,4,5.38
2017,January,31,5,5.76
2017,January,31,6,5.65
2017,January,31,7,6.11
2017,January,31,8,5.94
2017,January,31,9,5.81
2017,January,31,10,6.22
2017,January,31,11,7.28
2017,January,31,12,7.64
2017,January,31,13,8.81
2017,January,31,14,9.08
2017,January,31,15,9.28
2017,January,31,16,9.26
2017,January,31,17,9.1
2017,January,31,18,8.99
2017,January,31,19,8.73
2017,January,31,20,8.06
2017,January,31,21,7.91
2017,January,31,22,7.68
2017,January,31,23,7.38
2017,February,1,0,7.36
2017,February,1,1,7.54
2017,February,1,2,7.38
2017,February,1,3,7.58
2017,February,1,4,7.51
2017,February,1,5,7.79
2017,February,1,6,7.93
2017,February,1,7,8.17
2017,February,1,8,8.12
2017,February,1,9,8.48
2017,February,1,10,8.56
2017,February,1,11,9.34
2017,February,1,12,9.28
2017,February,1,13,9.25
2017,February,1,14,9.98
2017,February,1,15,9.83
2017,February,1,16,9.33
2017,February,1,17,9.03
2017,February,1,18,9.55
2017,February,1,19,9.67
2017,February,1,20,9.4
2017,February,1,21,9.24
2017,February,1,22,8.99
2017,February,1,23,8.35
2017,February,2,0,8.32
2017,February,2,1,8.84
2017,February,2,2,9.43
2017,February,2,3,9.98
2017,February,2,4,10.53
2017,February,2,5,10.75
2017,February,2,6,11.11
2017,February,2,7,11.06
2017,February,2,8,10.76
2017,February,2,9,10.54
2017,February,2,10,10.64
2017,February,2,11,10.88
2017,February,2,12,10.78
2017,February,2,13,10.7
2017,February,2,14,11.31
2017,February,2,15,11.44
2017,February,2,16,11.36
2017,February,2,17,11.23
2017,February,2,18,11.32
2017,February,2,19,11.23
2017,February,2,20,10.59
2017,February,2,21,10.62
2017,February,2,22,10.53
2017,February,2,23,10.31
2017,February,3,0,9.92
2017,February,3,1,9.19
2017,February,3,2,8.21
2017,February,3,3,7.91
2017,February,3,4,7.76
2017,February,3,5,7.28
2017,February,3,6,6.76
2017,February,3,7,6.27
2017,February,3,8,5.75
2017,February,3,9,6.52
2017,February,3,10,7.38
2017,February,3,11,7.78
2017,February,3,12,8.35
2017,February,3,13,8.57
2017,February,3,14,8.38
2017,February,3,15,8.23
2017,February,3,16,7.69
2017,February,3,17,7.6
2017,February,3,18,7.63
2017,February,3,19,7.81
2017,February,3,20,7.38
2017,February,3,21,6.92
2017,February,3,22,6.53
2017,February,3,23,4.27
2017,February,4,0,3.64
2017,February,4,1,3.92
2017,February,4,2,3.98
2017,February,4,3,3.76
2017,February,4,4,3.51
2017,February,4,5,3.04
2017,February,4,6,2.36
2017,February,4,7,2.29
2017,February,4,8,2.4
2017,February,4,9,2.81
2017,February,4,10,3.15
2017,February,4,11,4.41
2017,February,4,12,4.32
2017,February,4,13,6.43
2017,February,4,14,6.03
2017,February,4,15,6.01
2017,February,4,16,4.77
2017,February,4,17,3.79
2017,February,4,18,3.63
2017,February,4,19,3.81
2017,February,4,20,3.77
2017,February,4,21,3.63
2017,February,4,22,3.49
2017,February,4,23,3.6
2017,February,5,0,3.78
2017,February,5,1,3.18
2017,February,5,2,2.92
2017,February,5,3,3.2
2017,February,5,4,2.86
2017,February,5,5,3.18
2017,February,5,6,3.54
2017,February,5,7,3.7
2017,February,5,8,3.59
2017,February,5,9,3.6
2017,February,5,10,4.6
2017,February,5,11,5.52
2017,February,5,12,5.53
2017,February,5,13,5.58
2017,February,5,14,5.64
2017,February,5,15,4.84
2017,February,5,16,4.5
2017,February,5,17,3.32
2017,February,5,18,2.67
2017,February,5,19,3.23
2017,February,5,20,3.54
2017,February,5,21,3.37
2017,February,5,22,3.21
2017,February,5,23,2.87
2017,February,6,0,2.75
2017,February,6,1,2.58
2017,February,6,2,2.5
2017,February,6,3,2.33
2017,February,6,4,2.04
2017,February,6,5,2.33
2017,February,6,6,2.49
2017,February,6,7,1.47
2017,February,6,8,2.17
2017,February,6,9,3.06
2017,February,6,10,3.85
2017,February,6,11,4.82
2017,February,6,12,5.22
2017,February,6,13,5.46
2017,February,6,14,5.61
2017,February,6,15,5.55
2017,February,6,16,4.72
2017,February,6,17,3.21
2017,February,6,18,3.18
2017,February,6,19,3.36
2017,February,6,20,3.62
2017,February,6,21,3.86
2017,February,6,22,4.28
2017,February,6,23,4.54
2017,February,7,0,4.71
2017,February,7,1,4.87
2017,February,7,2,4.92
2017,February,7,3,4.9
2017,February,7,4,5.16
2017,February,7,5,5.33
2017,February,7,6,5.27
2017,February,7,7,5.94
2017,February,7,8,5.8
2017,February,7,9,5.76
2017,February,7,10,6.48
2017,February,7,11,7.43
2017,February,7,12,7.56
2017,February,7,13,8.03
2017,February,7,14,7.75
2017,February,7,15,7.36
2017,February,7,16,6.13
2017,February,7,17,4.56
2017,February,7,18,3.67
2017,February,7,19,3.1
2017,February,7,20,3.39
2017,February,7,21,3.6
2017,February,7,22,3.64
2017,February,7,23,3.28
2017,February,8,0,3.09
2017,February,8,1,3.27
2017,February,8,2,3.15
2017,February,8,3,2.45
2017,February,8,4,2.12
2017,February,8,5,1.79
2017,February,8,6,2.31
2017,February,8,7,3.18
2017,February,8,8,3.58
2017,February,8,9,4.57
2017,February,8,10,4.58
2017,February,8,11,4.1
2017,February,8,12,4.86
2017,February,8,13,4.34
2017,February,8,14,4.26
2017,February,8,15,3.8
2017,February,8,16,3.57
2017,February,8,17,3.03
2017,February,8,18,1.86
2017,February,8,19,0.78
2017,February,8,20,0.11
2017,February,8,21,0.91
2017,February,8,22,0.7
2017,February,8,23,0.33
2017,February,9,0,0.57
2017,February,9,1,0.59
2017,February,9,2,0.42
2017,February,9,3,0.55
2017,February,9,4,0.85
2017,February,9,5,0.98
2017,February,9,6,1
2017,February,9,7,0.77
2017,February,9,8,0.98
2017,February,9,9,1.12
2017,February,9,10,1.55
2017,February,9,11,1.82
2017,February,9,12,2.1
2017,February,9,13,2.37
2017,February,9,14,2.21
2017,February,9,15,1.89
2017,February,9,16,1.73
2017,February,9,17,1.53
2017,February,9,18,1.46
2017,February,9,19,1.43
2017,February,9,20,1.36
2017,February,9,21,1.14
2017,February,9,22,0.92
2017,February,9,23,0.68
2017,February,10,0,1.06
2017,February,10,1,0.9
2017,February,10,2,1.08
2017,February,10,3,1
2017,February,10,4,1.01
2017,February,10,5,1.04
2017,February,10,6,1.05
2017,February,10,7,1
2017,February,10,8,1.04
2017,February,10,9,1.3
2017,February,10,10,2.03
2017,February,10,11,2.66
2017,February,10,12,2.93
2017,February,10,13,3.3
2017,February,10,14,2.9
2017,February,10,15,2.6
2017,February,10,16,2.31
2017,February,10,17,1.87
2017,February,10,18,1.64
2017,February,10,19,1.32
2017,February,10,20,0.98
2017,February,10,21,0.43
2017,February,10,22,0.51
2017,February,10,23,0.87
2017,February,11,0,0.8
2017,February,11,1,0.62
2017,February,11,2,0.91
2017,February,11,3,1.01
2017,February,11,4,1.09
2017,February,11,5,1.37
2017,February,11,6,1.6
2017,February,11,7,1.77
2017,February,11,8,1.97
2017,February,11,9,2.39
2017,February,11,10,3.05
2017,February,11,11,3.69
2017,February,11,12,4.02
2017,February,11,13,4.08
2017,February,11,14,4.03
2017,February,11,15,3.84
2017,February,11,16,3.83
2017,February,11,17,3.55
2017,February,11,18,3.34
2017,February,11,19,3.35
2017,February,11,20,3.59
2017,February,11,21,3.76
2017,February,11,22,3.37
2017,February,11,23,3.21
2017,February,12,0,3.2
2017,February,12,1,3.02
2017,February,12,2,2.67
2017,February,12,3,2.62
2017,February,12,4,2.39
2017,February,12,5,2.19
2017,February,12,6,2.31
2017,February,12,7,2.12
2017,February,12,8,2.06
2017,February,12,9,2.43
2017,February,12,10,2.88
2017,February,12,11,3.07
2017,February,12,12,3.32
2017,February,12,13,3.27
2017,February,12,14,3.13
2017,February,12,15,2.66
2017,February,12,16,2.79
2017,February,12,17,3.05
2017,February,12,18,3.09
2017,February,12,19,3.15
2017,February,12,20,3.31
2017,February,12,21,3.34
2017,February,12,22,3.18
2017,February,12,23,3.38
2017,February,13,0,3.38
2017,February,13,1,3.42
2017,February,13,2,3.19
2017,February,13,3,3.13
2017,February,13,4,3.16
2017,February,13,5,3.35
2017,February,13,6,3.57
2017,February,13,7,3.64
2017,February,13,8,3.92
2017,February,13,9,4.77
2017,February,13,10,5.13
2017,February,13,11,5.73
2017,February,13,12,6.75
2017,February,13,13,7.53
2017,February,13,14,8.18
2017,February,13,15,8
2017,February,13,16,6.92
2017,February,13,17,5.88
2017,February,13,18,4.72
2017,February,13,19,4.24
2017,February,13,20,4.2
2017,February,13,21,4.14
2017,February,13,22,3.99
2017,February,13,23,3.87
2017,February,14,0,3.95
2017,February,14,1,4.02
2017,February,14,2,3.93
2017,February,14,3,3.79
2017,February,14,4,3.61
2017,February,14,5,3.44
2017,February,14,6,3.15
2017,February,14,7,2.96
2017,February,14,8,3.07
2017,February,14,9,3.78
2017,February,14,10,4.82
2017,February,14,11,4.9
2017,February,14,12,6.01
2017,February,14,13,7
2017,February,14,14,6.94
2017,February,14,15,6.92
2017,February,14,16,6.98
2017,February,14,17,6.66
2017,February,14,18,6.88
2017,February,14,19,7.26
2017,February,14,20,6.93
2017,February,14,21,7.18
2017,February,14,22,7.26
2017,February,14,23,7.87
2017,February,15,0,7.77
2017,February,15,1,7.84
2017,February,15,2,7.83
2017,February,15,3,7.58
2017,February,15,4,7.07
2017,February,15,5,7.47
2017,February,15,6,7.23
2017,February,15,7,6.96
2017,February,15,8,7.85
2017,February,15,9,8.57
2017,February,15,10,9.38
2017,February,15,11,9.38
2017,February,15,12,10.08
2017,February,15,13,10.01
2017,February,15,14,9.53
2017,February,15,15,9.46
2017,February,15,16,9.27
2017,February,15,17,8.75
2017,February,15,18,8.42
2017,February,15,19,8.65
2017,February,15,20,8.58
2017,February,15,21,8.36
2017,February,15,22,8.24
2017,February,15,23,7.72
2017,February,16,0,7.38
2017,February,16,1,7.02
2017,February,16,2,6.81
2017,February,16,3,6.65
2017,February,16,4,6.71
2017,February,16,5,6.46
2017,February,16,6,6.5
2017,February,16,7,6.5
2017,February,16,8,6.72
2017,February,16,9,7.01
2017,February,16,10,7.87
2017,February,16,11,8
2017,February,16,12,7.49
2017,February,16,13,7.48
2017,February,16,14,7.42
2017,February,16,15,7.45
2017,February,16,16,7.31
2017,February,16,17,7.19
2017,February,16,18,7.03
2017,February,16,19,7.16
2017,February,16,20,7.29
2017,February,16,21,7.13
2017,February,16,22,6.89
2017,February,16,23,6.84
2017,February,17,0,6.89
2017,February,17,1,6.83
2017,February,17,2,6.86
2017,February,17,3,6.77
2017,February,17,4,6.74
2017,February,17,5,6.87
2017,February,17,6,6.99
2017,February,17,7,7.21
2017,February,17,8,7.32
2017,February,17,9,7.61
2017,February,17,10,7.93
2017,February,17,11,8.25
2017,February,17,12,9.02
2017,February,17,13,9.65
2017,February,17,14,10.09
2017,February,17,15,10.27
2017,February,17,16,9.96
2017,February,17,17,9.48
2017,February,17,18,9.15
2017,February,17,19,9.43
2017,February,17,20,9.53
2017,February,17,21,9.37
2017,February,17,22,9.31
2017,February,17,23,9.19
2017,February,18,0,8.94
2017,February,18,1,9.03
2017,February,18,2,9.27
2017,February,18,3,8.91
2017,February,18,4,8.72
2017,February,18,5,8.52
2017,February,18,6,8.11
2017,February,18,7,7.9
2017,February,18,8,7.86
2017,February,18,9,8.01
2017,February,18,10,8.22
2017,February,18,11,8.75
2017,February,18,12,8.92
2017,February,18,13,9.3
2017,February,18,14,9.21
2017,February,18,15,9.53
2017,February,18,16,9.31
2017,February,18,17,8.78
2017,February,18,18,8.81
2017,February,18,19,8.43
2017,February,18,20,7.73
2017,February,18,21,7.85
2017,February,18,22,8
2017,February,18,23,7.82
2017,February,19,0,7.43
2017,February,19,1,7.3
2017,February,19,2,7.33
2017,February,19,3,7.19
2017,February,19,4,7.13
2017,February,19,5,7.3
2017,February,19,6,6.99
2017,February,19,7,6.86
2017,February,19,8,6.99
2017,February,19,9,7.09
2017,February,19,10,7.11
2017,February,19,11,7.22
2017,February,19,12,7.46
2017,February,19,13,7.67
2017,February,19,14,7.68
2017,February,19,15,7.63
2017,February,19,16,7.66
2017,February,19,17,7.73
2017,February,19,18,7.84
2017,February,19,19,8.09
2017,February,19,20,8.12
2017,February,19,21,8.06
2017,February,19,22,8.14
2017,February,19,23,8.32
2017,February,20,0,8.28
2017,February,20,1,8.18
2017,February,20,2,8.27
2017,February,20,3,8.12
2017,February,20,4,8.17
2017,February,20,5,8.22
2017,February,20,6,8.28
2017,February,20,7,7.93
2017,February,20,8,8.26
2017,February,20,9,8.62
2017,February,20,10,8.58
2017,February,20,11,9.08
2017,February,20,12,9.12
2017,February,20,13,8.88
2017,February,20,14,8.81
2017,February,20,15,8.39
2017,February,20,16,8.48
2017,February,20,17,8.34
2017,February,20,18,7.49
2017,February,20,19,7.74
2017,February,20,20,7.76
2017,February,20,21,7.67
2017,February,20,22,7.76
2017,February,20,23,7.71
2017,February,21,0,7.79
2017,February,21,1,7.44
2017,February,21,2,6.96
2017,February,21,3,6.24
2017,February,21,4,6.87
2017,February,21,5,6.8
2017,February,21,6,6.4
2017,February,21,7,6.06
2017,February,21,8,5.47
2017,February,21,9,6.16
2017,February,21,10,6.98
2017,February,21,11,8
2017,February,21,12,8.69
2017,February,21,13,8.5
2017,February,21,14,9.2
2017,February,21,15,9.53
2017,February,21,16,9.53
2017,February,21,17,9.66
2017,February,21,18,9.85
2017,February,21,19,9.67
2017,February,21,20,9.72
2017,February,21,21,9.14
2017,February,21,22,9.05
2017,February,21,23,9.19
2017,February,22,0,9.16
2017,February,22,1,8.83
2017,February,22,2,7.32
2017,February,22,3,6.57
2017,February,22,4,6.71
2017,February,22,5,6.95
2017,February,22,6,6.81
2017,February,22,7,6.79
2017,February,22,8,7.04
2017,February,22,9,6.97
2017,February,22,10,7.21
2017,February,22,11,7.43
2017,February,22,12,7.68
2017,February,22,13,7.77
2017,February,22,14,7.68
2017,February,22,15,7.52
2017,February,22,16,7.31
2017,February,22,17,6.9
2017,February,22,18,6.44
2017,February,22,19,6.37
2017,February,22,20,6.44
2017,February,22,21,6.62
2017,February,22,22,6.42
2017,February,22,23,6.15
2017,February,23,0,5.74
2017,February,23,1,6.26
2017,February,23,2,6.97
2017,February,23,3,7.94
2017,February,23,4,8.44
2017,February,23,5,8.63
2017,February,23,6,7.89
2017,February,23,7,7.3
2017,February,23,8,5.17
2017,February,23,9,5.15
2017,February,23,10,5.54
2017,February,23,11,5.58
2017,February,23,12,4.33
2017,February,23,13,4.55
2017,February,23,14,5.6
2017,February,23,15,5.09
2017,February,23,16,4.8
2017,February,23,17,4.71
2017,February,23,18,4.11
2017,February,23,19,4
2017,February,23,20,4.03
2017,February,23,21,4.16
2017,February,23,22,4.2
2017,February,23,23,4.25
2017,February,24,0,4.41
2017,February,24,1,3.46
2017,February,24,2,3.45
2017,February,24,3,3.13
2017,February,24,4,3.5
2017,February,24,5,3.28
2017,February,24,6,3.15
2017,February,24,7,3.05
2017,February,24,8,3.51
2017,February,24,9,4.66
2017,February,24,10,5.55
2017,February,24,11,5.59
2017,February,24,12,6.58
2017,February,24,13,6.65
2017,February,24,14,6.48
2017,February,24,15,6.32
2017,February,24,16,6.17
2017,February,24,17,5.8
2017,February,24,18,5.35
2017,February,24,19,5.2
2017,February,24,20,5.35
2017,February,24,21,5.54
2017,February,24,22,5.32
2017,February,24,23,5.35
2017,February,25,0,4.98
2017,February,25,1,5.28
2017,February,25,2,5.49
2017,February,25,3,5.79
2017,February,25,4,6.21
2017,February,25,5,6.89
2017,February,25,6,7.48
2017,February,25,7,7.74
2017,February,25,8,7.41
2017,February,25,9,7.34
2017,February,25,10,7.62
2017,February,25,11,7.96
2017,February,25,12,8.58
2017,February,25,13,9.08
2017,February,25,14,8.91
2017,February,25,15,8.89
2017,February,25,16,8.8
2017,February,25,17,8.9
2017,February,25,18,8.75
2017,February,25,19,8.63
2017,February,25,20,8.49
2017,February,25,21,8.16
2017,February,25,22,7.4
2017,February,25,23,7.02
2017,February,26,0,6.51
2017,February,26,1,6.26
2017,February,26,2,6.35
2017,February,26,3,6.63
2017,February,26,4,6.78
2017,February,26,5,6.75
2017,February,26,6,6.78
2017,February,26,7,6.9
2017,February,26,8,7.02
2017,February,26,9,7.71
2017,February,26,10,8.47
2017,February,26,11,8.24
2017,February,26,12,8.76
2017,February,26,13,9.29
2017,February,26,14,9.67
2017,February,26,15,9.69
2017,February,26,16,9.81
2017,February,26,17,9.36
2017,February,26,18,7.67
2017,February,26,19,6.72
2017,February,26,20,5.97
2017,February,26,21,6.16
2017,February,26,22,6.06
2017,February,26,23,5.36
2017,February,27,0,4.95
2017,February,27,1,5.14
2017,February,27,2,4.33
2017,February,27,3,4.39
2017,February,27,4,3.91
2017,February,27,5,4.09
2017,February,27,6,4.39
2017,February,27,7,4.09
2017,February,27,8,4.43
2017,February,27,9,4.77
2017,February,27,10,4.84
2017,February,27,11,5.25
2017,February,27,12,5.54
2017,February,27,13,5.54
2017,February,27,14,5.16
2017,February,27,15,5.05
2017,February,27,16,4.56
2017,February,27,17,4.63
2017,February,27,18,3.1
2017,February,27,19,2.55
2017,February,27,20,2.13
2017,February,27,21,2.07
2017,February,27,22,1.18
2017,February,27,23,0.57
2017,February,28,0,0.42
2017,February,28,1,0.33
2017,February,28,2,0.42
2017,February,28,3,0.57
2017,February,28,4,0.63
2017,February,28,5,0.1
2017,February,28,6,0.69
2017,February,28,7,0.97
2017,February,28,8,1.01
2017,February,28,9,1.93
2017,February,28,10,3.56
2017,February,28,11,4.96
2017,February,28,12,4.26
2017,February,28,13,3.84
2017,February,28,14,3.68
2017,February,28,15,4.18
