Year,Month,Day,Hour,Device_ID,Module_Key,OAT
2017,March,2,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.58
2017,March,3,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.61
2017,March,3,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.64
2017,March,3,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.47
2017,March,3,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.47
2017,March,3,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.21
2017,March,3,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.04
2017,March,3,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.13
2017,March,3,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.07
2017,March,3,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.03
2017,March,3,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.19
2017,March,3,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.4
2017,March,3,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.72
2017,March,3,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.85
2017,March,3,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.51
2017,March,3,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.33
2017,March,3,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.62
2017,March,3,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.02
2017,March,3,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.86
2017,March,3,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,3.96
2017,March,3,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.18
2017,March,3,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.65
2017,March,3,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.47
2017,March,3,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.53
2017,March,3,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.84
2017,March,4,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.14
2017,March,4,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.42
2017,March,4,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.74
2017,March,4,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.03
2017,March,4,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.32
2017,March,4,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.16
2017,March,4,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.9
2017,March,4,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.66
2017,March,4,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.61
2017,March,4,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.04
2017,March,4,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.58
2017,March,4,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.16
2017,March,4,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.59
2017,March,4,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.73
2017,March,4,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.81
2017,March,4,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.99
2017,March,4,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.67
2017,March,4,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.18
2017,March,4,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.59
2017,March,4,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.51
2017,March,4,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.42
2017,March,4,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.22
2017,March,4,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.06
2017,March,4,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.79
2017,March,5,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.42
2017,March,5,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.54
2017,March,5,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.69
2017,March,5,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.51
2017,March,5,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.99
2017,March,5,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.33
2017,March,5,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.07
2017,March,5,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.52
2017,March,5,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.57
2017,March,5,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,4.97
2017,March,5,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.35
2017,March,5,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.67
2017,March,5,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.6
2017,March,5,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.78
2017,March,5,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.03
2017,March,5,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.22
2017,March,5,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.41
2017,March,5,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.38
2017,March,5,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.16
2017,March,5,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.04
2017,March,5,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.87
2017,March,5,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.84
2017,March,5,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.01
2017,March,5,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.22
2017,March,6,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.26
2017,March,6,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.22
2017,March,6,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.06
2017,March,6,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.11
2017,March,6,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.91
2017,March,6,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.79
2017,March,6,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.73
2017,March,6,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.71
2017,March,6,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.77
2017,March,6,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.95
2017,March,6,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.38
2017,March,6,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.57
2017,March,6,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.84
2017,March,6,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.24
2017,March,6,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.74
2017,March,6,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.71
2017,March,6,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.41
2017,March,6,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.01
2017,March,6,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.57
2017,March,6,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.51
2017,March,6,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.47
2017,March,6,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.35
2017,March,6,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.16
2017,March,6,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.94
2017,March,7,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.58
2017,March,7,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.53
2017,March,7,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.35
2017,March,7,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.45
2017,March,7,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.5
2017,March,7,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.34
2017,March,7,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.19
2017,March,7,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.19
2017,March,7,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.3
2017,March,7,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.71
2017,March,7,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.19
2017,March,7,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.6
2017,March,7,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.89
2017,March,7,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.5
2017,March,7,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.55
2017,March,7,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.47
2017,March,7,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.57
2017,March,7,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.42
2017,March,7,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.25
2017,March,7,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.01
2017,March,7,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.87
2017,March,7,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.23
2017,March,7,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.65
2017,March,7,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.26
2017,March,8,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.12
2017,March,8,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.29
2017,March,8,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.69
2017,March,8,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.01
2017,March,8,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.92
2017,March,8,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.65
2017,March,8,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.38
2017,March,8,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.59
2017,March,8,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.88
2017,March,8,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.1
2017,March,8,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.12
2017,March,8,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.83
2017,March,8,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.23
2017,March,8,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.09
2017,March,8,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.48
2017,March,8,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.23
2017,March,8,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.95
2017,March,8,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.16
2017,March,8,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.11
2017,March,8,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.02
2017,March,8,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.84
2017,March,8,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.14
2017,March,8,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.44
2017,March,8,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.22
2017,March,9,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.38
2017,March,9,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.4
2017,March,9,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.4
2017,March,9,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.08
2017,March,9,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.57
2017,March,9,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.51
2017,March,9,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.45
2017,March,9,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.53
2017,March,9,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.65
2017,March,9,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.9
2017,March,9,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.1
2017,March,9,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.49
2017,March,9,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.84
2017,March,9,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.02
2017,March,9,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.7
2017,March,9,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.72
2017,March,9,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.59
2017,March,9,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.97
2017,March,9,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.89
2017,March,9,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.12
2017,March,9,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.38
2017,March,9,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.41
2017,March,9,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.5
2017,March,9,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.1
2017,March,10,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.53
2017,March,10,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.37
2017,March,10,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.56
2017,March,10,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.36
2017,March,10,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.45
2017,March,10,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.8
2017,March,10,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.11
2017,March,10,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.96
2017,March,10,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.93
2017,March,10,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.16
2017,March,10,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.72
2017,March,10,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.53
2017,March,10,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.16
2017,March,10,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.48
2017,March,10,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.5
2017,March,10,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.39
2017,March,10,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.49
2017,March,10,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.67
2017,March,10,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.41
2017,March,10,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.27
2017,March,10,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.21
2017,March,10,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.24
2017,March,10,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.18
2017,March,10,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.14
2017,March,11,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.11
2017,March,11,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.08
2017,March,11,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.02
2017,March,11,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.79
2017,March,11,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.51
2017,March,11,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.39
2017,March,11,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.29
2017,March,11,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.3
2017,March,11,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.37
2017,March,11,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.51
2017,March,11,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.7
2017,March,11,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.06
2017,March,11,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.78
2017,March,11,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,11.4
2017,March,11,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,11.72
2017,March,11,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,11.11
2017,March,11,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.95
2017,March,11,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.47
2017,March,11,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.07
2017,March,11,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.85
2017,March,11,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.63
2017,March,11,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.64
2017,March,11,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.7
2017,March,11,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.64
2017,March,12,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.44
2017,March,12,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.37
2017,March,12,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.39
2017,March,12,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.24
2017,March,12,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.12
2017,March,12,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.83
2017,March,12,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.59
2017,March,12,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.26
2017,March,12,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.35
2017,March,12,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.77
2017,March,12,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.08
2017,March,12,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.63
2017,March,12,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.52
2017,March,12,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.48
2017,March,12,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.39
2017,March,12,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.14
2017,March,12,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.31
2017,March,12,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.38
2017,March,12,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.12
2017,March,12,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.73
2017,March,12,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.39
2017,March,12,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.08
2017,March,12,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.93
2017,March,12,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.79
2017,March,13,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.55
2017,March,13,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.4
2017,March,13,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.32
2017,March,13,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.23
2017,March,13,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.02
2017,March,13,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,5.78
2017,March,13,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.13
2017,March,13,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.55
2017,March,13,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.13
2017,March,13,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.16
2017,March,13,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,6.46
2017,March,13,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.04
2017,March,13,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,7.57
2017,March,13,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.15
2017,March,13,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.31
2017,March,13,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.37
2017,March,13,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.67
2017,March,13,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.48
2017,March,13,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.9
2017,March,13,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.33
2017,March,13,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.4
2017,March,13,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.92
2017,March,13,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.69
2017,March,13,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.55
2017,March,14,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.4
2017,March,14,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.42
2017,March,14,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.47
2017,March,14,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.43
2017,March,14,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.45
2017,March,14,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.33
2017,March,14,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.35
2017,March,14,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.3
2017,March,14,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.23
2017,March,14,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.13
2017,March,14,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.23
2017,March,14,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.67
2017,March,14,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.26
2017,March,14,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.83
2017,March,14,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.67
2017,March,14,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.56
2017,March,14,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,10.01
2017,March,14,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,9.2
2017,March,14,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.62
2017,March,14,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1,8.1
