Year,Month,Day,Hour,Device_ID,Module_Key,INS
2017,January,18,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.594
2017,January,18,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.905
2017,January,18,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.885
2017,January,18,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.662
2017,January,18,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.523
2017,January,18,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.075
2017,January,19,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.04
2017,January,19,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.389
2017,January,19,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.978
2017,January,19,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.683
2017,January,19,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.465
2017,January,19,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.376
2017,January,19,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.782
2017,January,19,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.534
2017,January,19,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.942
2017,January,19,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.215
2017,January,19,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.554
2017,January,19,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.918
2017,January,19,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.749
2017,January,19,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.419
2017,January,19,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.383
2017,January,19,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.459
2017,January,19,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.956
2017,January,19,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.221
2017,January,19,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.711
2017,January,19,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.964
2017,January,19,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.096
2017,January,19,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.157
2017,January,19,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.173
2017,January,19,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.829
2017,January,20,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.869
2017,January,20,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.233
2017,January,20,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.81
2017,January,20,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.513
2017,January,20,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.271
2017,January,20,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.122
2017,January,20,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.826
2017,January,20,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.002
2017,January,20,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.52
2017,January,20,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.406
2017,January,20,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.952
2017,January,20,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.973
2017,January,20,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.144
2017,January,20,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.113
2017,January,20,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.196
2017,January,20,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.5
2017,January,20,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.929
2017,January,20,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.548
2017,January,20,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.053
2017,January,20,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.982
2017,January,20,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.872
2017,January,20,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.747
2017,January,20,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.77
2017,January,20,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.282
2017,January,21,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.058
2017,January,21,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.459
2017,January,21,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.979
2017,January,21,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.648
2017,January,21,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.458
2017,January,21,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.299
2017,January,21,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.775
2017,January,21,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.873
2017,January,21,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.401
2017,January,21,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.77
2017,January,21,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.088
2017,January,21,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.301
2017,January,21,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.433
2017,January,21,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.614
2017,January,21,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.734
2017,January,21,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.754
2017,January,21,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.759
2017,January,21,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.75
2017,January,21,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.765
2017,January,21,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.827
2017,January,21,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.81
2017,January,21,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.814
2017,January,21,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.835
2017,January,21,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.368
2017,January,22,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.224
2017,January,22,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.565
2017,January,22,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.139
2017,January,22,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.84
2017,January,22,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.603
2017,January,22,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.359
2017,January,22,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.117
2017,January,22,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.621
2017,January,22,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.188
2017,January,22,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.413
2017,January,22,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.52
2017,January,22,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.646
2017,January,22,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.08
2017,January,22,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.188
2017,January,22,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.31
2017,January,22,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.367
2017,January,22,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.587
2017,January,22,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.737
2017,January,22,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.262
2017,January,22,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.123
2017,January,22,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.058
2017,January,22,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.977
2017,January,22,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.921
2017,January,22,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.369
2017,January,23,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.182
2017,January,23,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.465
2017,January,23,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.985
2017,January,23,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.655
2017,January,23,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.388
2017,January,23,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.162
2017,January,23,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.785
2017,January,23,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.208
2017,January,23,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.604
2017,January,23,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.703
2017,January,23,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.573
2017,January,23,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.92
2017,January,23,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.354
2017,January,23,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.171
2017,January,23,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.893
2017,January,23,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.037
2017,January,23,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.417
2017,January,23,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.096
2017,January,23,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.876
2017,January,23,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.052
2017,January,23,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.23
2017,January,23,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.232
2017,January,23,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.851
2017,January,23,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.237
2017,January,24,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.05
2017,January,24,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.242
2017,January,24,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.702
2017,January,24,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.342
2017,January,24,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.069
2017,January,24,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.861
2017,January,24,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20
2017,January,24,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.242
2017,January,24,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.308
2017,January,24,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.896
2017,January,24,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.505
2017,January,24,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.128
2017,January,24,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.503
2017,January,24,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.452
2017,January,24,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.866
2017,January,24,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.851
2017,January,24,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.915
2017,January,24,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.825
2017,January,24,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.835
2017,January,24,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.29
2017,January,24,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.627
2017,January,24,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.418
2017,January,24,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.013
2017,January,24,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.516
2017,January,25,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.499
2017,January,25,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.819
2017,January,25,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.36
2017,January,25,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.038
2017,January,25,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.785
2017,January,25,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.589
2017,January,25,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.465
2017,January,25,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.514
2017,January,25,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.515
2017,January,25,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.062
2017,January,25,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.141
2017,January,25,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.939
2017,January,25,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,24.387
2017,January,25,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.354
2017,January,25,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,24.04
2017,January,25,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.684
2017,January,25,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.991
2017,January,25,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.913
2017,January,25,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.09
2017,January,25,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.055
2017,January,25,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,23.041
2017,January,25,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.622
2017,January,25,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.104
2017,January,25,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.595
2017,January,26,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.636
2017,January,26,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.028
2017,January,26,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.625
2017,January,26,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.298
2017,January,26,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.049
2017,January,26,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.799
2017,January,26,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.227
2017,January,26,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.971
2017,January,26,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.761
2017,January,26,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.254
2017,January,26,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.716
2017,January,26,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.804
2017,January,26,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.961
2017,January,26,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.807
2017,January,26,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.74
2017,January,26,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.053
2017,January,26,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.012
2017,January,26,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.102
2017,January,26,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.413
2017,January,26,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.531
2017,January,26,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.528
2017,January,26,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.362
2017,January,26,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.248
2017,January,26,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.77
2017,January,27,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.921
2017,January,27,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.392
2017,January,27,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.364
2017,January,27,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.632
2017,January,27,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.526
2017,January,27,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.327
2017,January,27,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.542
2017,January,27,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.952
2017,January,27,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.848
2017,January,27,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.328
2017,January,27,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.112
2017,January,27,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.52
2017,January,27,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.273
2017,January,27,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.211
2017,January,27,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.696
2017,January,27,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.425
2017,January,27,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.091
2017,January,27,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.879
2017,January,27,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.27
2017,January,27,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.416
2017,January,27,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.358
2017,January,27,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.425
2017,January,27,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.359
2017,January,27,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.955
2017,January,28,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.124
2017,January,28,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.593
2017,January,28,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.252
2017,January,28,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.998
2017,January,28,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.816
2017,January,28,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.659
2017,January,28,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.68
2017,January,28,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.866
2017,January,28,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.84
2017,January,28,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.916
2017,January,28,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.955
2017,January,28,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.083
2017,January,28,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.067
2017,January,28,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.385
2017,January,28,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.619
2017,January,28,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.737
2017,January,28,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.795
2017,January,28,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.464
2017,January,28,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.333
2017,January,28,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.258
2017,January,28,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.275
2017,January,28,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.253
2017,January,28,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.276
2017,January,28,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.814
2017,January,29,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.908
2017,January,29,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.383
2017,January,29,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.02
2017,January,29,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.753
2017,January,29,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.517
2017,January,29,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.35
2017,January,29,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.406
2017,January,29,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.704
2017,January,29,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.585
2017,January,29,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.608
2017,January,29,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.662
2017,January,29,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.729
2017,January,29,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.821
2017,January,29,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.933
2017,January,29,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.99
2017,January,29,15,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21
2017,January,29,16,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.989
2017,January,29,17,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.986
2017,January,29,18,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.984
2017,January,29,19,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.994
2017,January,29,20,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.008
2017,January,29,21,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.04
2017,January,29,22,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.067
2017,January,29,23,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.679
2017,January,30,0,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.769
2017,January,30,1,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.16
2017,January,30,2,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.706
2017,January,30,3,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.412
2017,January,30,4,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.215
2017,January,30,5,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,18.05
2017,January,30,6,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,19.343
2017,January,30,7,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.633
2017,January,30,8,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,20.065
2017,January,30,9,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.425
2017,January,30,10,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.586
2017,January,30,11,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.597
2017,January,30,12,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.931
2017,January,30,13,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,21.846
2017,January,30,14,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12,22.406
