,ts,elec_consumption,heat_consumption,OAT,air_temp,concrete_temp,temp,is_weekend,is_term_day,INS
0,12/5/2016 9:00,76,320,3.19,3.9,3.35,3.7,0,1,22.624
1,12/5/2016 10:00,85,278,3.92,4.58,4.4,4.38,0,1,22.145
2,12/5/2016 11:00,96,275,5.4,5.15,6.03,5,0,1,22.616
3,12/5/2016 12:00,101,265,7.59,5.9,7.35,5.79,0,1,23.061
4,12/5/2016 13:00,101,257,8.41,6.09,6.92,6.02,0,1,22.151
5,12/5/2016 14:00,102,248,6.72,5.37,5.49,5.33,0,1,21.954
6,12/5/2016 15:00,105,254,5.84,5.06,3.71,4.88,0,1,21.959
7,12/5/2016 16:00,106,266,5.36,5.33,3.89,5.16,0,1,21.871
8,12/5/2016 17:00,104,257,4.62,4.63,3.4,4.46,0,1,21.207
9,12/5/2016 18:00,91,260,4.62,4.81,3.29,4.6,0,1,21.575
10,12/5/2016 19:00,78,255,4.76,4.66,3.09,4.45,0,1,21.832
11,12/6/2016 9:00,82,308,6.49,7.43,6.33,7.21,0,1,21.676
12,12/6/2016 10:00,100,284,8.36,7.65,6.9,7.48,0,1,22.38
13,12/6/2016 11:00,105,251,9.21,7.92,7.87,7.74,0,1,23.464
14,12/6/2016 12:00,105,255,9.57,8.38,8.66,8.23,0,1,23.398
15,12/6/2016 13:00,111,263,8.57,8.05,8.16,7.93,0,1,23.824
16,12/6/2016 14:00,109,251,8.58,7.72,7.62,7.57,0,1,23.621
17,12/6/2016 15:00,105,254,7.81,7.63,7.18,7.47,0,1,23.048
18,12/6/2016 16:00,114,260,7.53,7.88,7.11,7.68,0,1,24.18
19,12/6/2016 17:00,106,255,7.67,8.19,6.91,8.02,0,1,23.744
20,12/6/2016 18:00,98,239,8.43,8.03,6.64,7.84,0,1,23.319
21,12/6/2016 19:00,87,240,8.84,8.79,7.14,8.55,0,1,23.796
22,12/6/2016 20:00,75,237,9.29,9.93,7.82,9.72,0,1,23.987
23,12/6/2016 21:00,68,239,9.61,10.47,8.4,10.26,0,1,24.1
24,12/6/2016 22:00,58,228,9.34,10.99,8.78,10.84,0,1,24.137
25,12/6/2016 23:00,45,200,9,10.55,8.62,10.42,0,1,23.61
26,12/7/2016 0:00,27,2,8.82,10.52,8.61,10.36,0,1,22.6
27,12/7/2016 1:00,26,6,8.79,10.46,8.53,10.3,0,1,21.924
28,12/7/2016 2:00,26,8,8.82,10.53,8.44,10.36,0,1,21.438
29,12/7/2016 3:00,24,11,8.82,10.69,8.47,10.51,0,1,21.118
30,12/7/2016 4:00,25,11,8.72,10.69,8.35,10.48,0,1,20.857
31,12/7/2016 5:00,26,12,8.83,11.12,9.1,10.95,0,1,20.7
32,12/7/2016 6:00,31,79,8.93,11.01,9.32,10.82,0,1,21.269
33,12/7/2016 7:00,42,341,9.05,11.12,10,10.94,0,1,22.045
34,12/7/2016 8:00,61,335,9.29,11.54,10.44,11.34,0,1,22.416
35,12/7/2016 9:00,78,278,10.45,11.75,10.81,11.62,0,1,22.803
36,12/7/2016 10:00,90,237,11.21,11.62,10.48,11.42,0,1,23.293
37,12/7/2016 11:00,97,228,11.85,12.34,10.99,12.14,0,1,23.796
38,12/7/2016 12:00,100,215,12.03,12.8,11.84,12.57,0,1,23.71
39,12/7/2016 13:00,102,220,12.06,13.27,13.35,13.04,0,1,23.742
40,12/7/2016 14:00,106,219,12.47,13.43,12.53,13.17,0,1,23.855
41,12/7/2016 15:00,100,217,12.05,13.87,12.71,13.62,0,1,24.603
42,12/7/2016 16:00,100,213,11.59,14.05,12.77,13.8,0,1,24.585
43,12/7/2016 17:00,93,216,11.56,13.88,12.36,13.66,0,1,24.161
44,12/7/2016 18:00,85,214,11.32,13.34,11.65,13.13,0,1,23.719
45,12/7/2016 19:00,82,214,10.93,12.68,11.51,12.44,0,1,23.684
46,12/7/2016 20:00,67,211,10.47,12.32,11.43,12.11,0,1,23.51
47,12/7/2016 21:00,57,214,10.21,11.98,11.37,11.74,0,1,23.398
48,12/7/2016 22:00,54,214,10.15,11.81,11.31,11.59,0,1,23.604
49,12/7/2016 23:00,43,181,10.2,11.89,11.33,11.71,0,1,23.413
50,12/8/2016 0:00,28,1,10.1,11.64,11.17,11.45,0,1,22.208
51,12/8/2016 1:00,27,3,9.93,11.32,10.93,11.14,0,1,21.511
52,12/8/2016 2:00,25,5,9.93,11.3,10.89,11.12,0,1,21.078
53,12/8/2016 3:00,26,6,9.93,11.17,10.78,10.98,0,1,20.838
54,12/8/2016 4:00,25,7,10.28,11.06,10.61,10.89,0,1,20.738
55,12/8/2016 5:00,26,8,10.3,10.96,10.49,10.79,0,1,20.812
56,12/8/2016 6:00,33,82,10.43,11.68,10.82,11.45,0,1,21.553
57,12/8/2016 7:00,41,349,10.67,11.89,11.11,11.68,0,1,22.522
58,12/10/2016 7:00,43,381,8.38,8.93,8.72,8.75,1,1,19.08
59,12/10/2016 8:00,44,225,8.64,9.02,8.74,8.86,1,1,19.088
60,12/10/2016 9:00,45,183,8.84,8.77,8.55,8.61,1,1,19.648
61,12/10/2016 10:00,51,185,8.94,9,9.07,8.87,1,1,19.679
62,12/10/2016 11:00,51,179,9.17,9.05,9.72,8.92,1,1,19.794
63,12/10/2016 12:00,51,181,9.27,9.43,9.79,9.3,1,1,19.844
64,12/10/2016 13:00,48,183,9.17,9.4,9.69,9.27,1,1,19.901
65,12/10/2016 14:00,49,180,9.39,9.25,9.28,9.1,1,1,20.302
66,12/10/2016 15:00,51,179,9.3,9.2,8.86,9.1,1,1,20.795
67,12/10/2016 16:00,53,177,9.35,9.05,8.6,8.87,1,1,21.228
68,12/10/2016 17:00,55,185,9.25,8.85,8.51,8.66,1,1,21.725
69,12/10/2016 18:00,54,181,8.86,8.6,8.39,8.43,1,1,21.42
70,12/10/2016 19:00,56,180,8.18,8.44,8.06,8.33,1,1,21.177
71,12/10/2016 20:00,55,184,8.13,8.14,7.31,8.01,1,1,21.426
72,12/10/2016 21:00,56,185,8.24,7.97,6.86,7.77,1,1,21.49
73,12/10/2016 22:00,54,184,8.23,7.88,6.56,7.68,1,1,21.845
74,12/10/2016 23:00,52,158,8.02,7.65,6.19,7.46,1,1,22.033
75,12/11/2016 0:00,37,1,7.66,7.85,6.16,7.64,1,1,22.037
76,12/11/2016 1:00,35,3,7.68,8.03,6.78,7.81,1,1,21.935
77,12/11/2016 2:00,36,4,7.41,7.89,6.54,7.72,1,1,21.556
78,12/11/2016 3:00,33,6,7.08,7.73,6.23,7.53,1,1,20.859
79,12/11/2016 4:00,33,7,6.8,7.67,6.46,7.47,1,1,20.566
80,12/11/2016 5:00,33,9,6.9,7.92,6.55,7.74,1,1,20.204
81,12/11/2016 6:00,37,80,7.04,7.9,6.46,7.68,1,1,20.246
82,12/11/2016 7:00,47,386,7.64,8.22,6.9,8.02,1,1,20.599
83,12/11/2016 8:00,50,251,7.73,8.29,7.11,8.12,1,1,20.599
84,12/11/2016 9:00,47,198,7.4,8.2,7.42,8.02,1,1,19.817
85,12/11/2016 10:00,46,205,7.64,8.41,7.87,8.24,1,1,19.358
86,12/11/2016 11:00,48,196,7.67,8.47,8.24,8.31,1,1,18.958
87,12/11/2016 12:00,49,193,8.02,8.59,8.66,8.45,1,1,18.939
88,12/11/2016 13:00,47,196,8.25,8.61,9,8.44,1,1,18.84
89,12/11/2016 14:00,47,192,8.29,8.54,8.63,8.37,1,1,18.74
90,12/11/2016 15:00,48,191,8.4,8.36,8.13,8.19,1,1,18.538
91,12/11/2016 16:00,53,188,8.42,8.29,7.93,8.13,1,1,18.603
92,12/11/2016 17:00,55,189,8.18,8.15,7.72,7.97,1,1,18.49
93,12/11/2016 18:00,54,191,8.33,8.27,7.87,8.08,1,1,18.559
94,12/11/2016 19:00,54,191,8.51,8.12,7.73,7.93,1,1,18.604
95,12/11/2016 20:00,50,189,8.65,8.09,7.75,7.91,1,1,18.562
96,12/11/2016 21:00,50,186,8.69,8.02,7.71,7.82,1,1,18.627
97,12/11/2016 22:00,48,188,8.69,8.13,7.82,7.95,1,1,18.642
98,12/11/2016 23:00,45,159,8.62,7.77,7.64,7.62,1,1,18.665
99,12/12/2016 0:00,35,1,8.17,6.56,5.97,6.49,0,1,18.374
100,12/12/2016 1:00,30,3,7.36,5.96,4.99,5.84,0,1,18.095
101,12/12/2016 2:00,30,6,6.93,5.9,4.5,5.68,0,1,17.888
102,12/12/2016 3:00,30,7,6.74,5.84,4.28,5.63,0,1,17.719
103,12/12/2016 4:00,29,8,6.55,6.14,4.35,5.94,0,1,17.563
104,12/12/2016 5:00,30,7,6.41,5.34,3.73,5.12,0,1,17.429
105,12/12/2016 6:00,35,73,5.84,4.79,3.61,4.59,0,1,17.682
106,12/12/2016 7:00,46,332,5.65,5.24,3.93,4.96,0,1,17.831
107,12/12/2016 8:00,62,312,6.52,6.36,4.75,6.11,0,1,18.333
108,12/12/2016 9:00,76,249,8.22,7.07,6.25,6.85,0,1,19.164
109,12/12/2016 10:00,89,234,9.45,7.32,6.94,7.13,0,1,20.432
110,12/12/2016 11:00,101,229,10.31,7.77,6.93,7.56,0,1,21.032
111,12/12/2016 12:00,100,223,10.69,8.22,7.99,8.05,0,1,20.186
112,12/12/2016 13:00,100,219,10.56,8.18,8.06,8.05,0,1,19.618
113,12/12/2016 14:00,105,216,9.64,8.11,7.73,7.94,0,1,19.314
114,12/12/2016 15:00,108,218,10.18,8.35,7.71,8.17,0,1,19.22
115,12/12/2016 16:00,112,218,10.1,8.38,7.57,8.23,0,1,19.234
116,12/12/2016 17:00,107,214,9.04,7.97,7.48,7.83,0,1,21.013
117,12/12/2016 18:00,92,200,8.73,7.97,7.4,7.78,0,1,20.741
118,12/12/2016 19:00,76,194,8.45,7.76,7.27,7.54,0,1,20.042
119,12/12/2016 20:00,67,194,8.27,7.48,7.23,7.24,0,1,19.621
120,12/12/2016 21:00,62,206,8.2,7.68,7.37,7.45,0,1,19.448
121,12/12/2016 22:00,56,204,8.3,8.38,7.72,8.16,0,1,19.282
122,12/12/2016 23:00,50,169,8.58,8.74,7.97,8.54,0,1,19.133
123,12/13/2016 0:00,37,1,8.72,8.73,8.08,8.54,0,1,18.998
124,12/13/2016 1:00,31,4,8.66,8.64,8.1,8.48,0,1,18.909
125,12/13/2016 2:00,30,8,8.59,8.74,8.08,8.6,0,1,18.808
126,12/13/2016 3:00,29,7,8.76,8.71,8.09,8.6,0,1,18.721
127,12/13/2016 4:00,30,9,8.51,8.53,7.98,8.41,0,1,18.657
128,12/13/2016 5:00,28,10,8.44,8.84,7.97,8.66,0,1,18.598
129,12/13/2016 6:00,36,80,8.38,8.42,7.72,8.22,0,1,18.687
130,12/13/2016 7:00,47,327,8.33,8.59,7.98,8.41,0,1,19.026
131,12/13/2016 8:00,64,314,8.55,8.85,8.18,8.68,0,1,19.308
132,12/13/2016 9:00,79,228,8.53,9.07,8.29,8.88,0,1,20.032
133,12/13/2016 10:00,93,211,8.36,9.17,8.89,8.98,0,1,20.784
134,12/13/2016 11:00,98,208,8.4,9.37,9,9.18,0,1,21.457
135,12/13/2016 12:00,101,209,8.69,9.39,9.29,9.22,0,1,21.509
136,12/13/2016 13:00,105,218,8.58,9.14,8.79,8.95,0,1,21.292
137,12/13/2016 14:00,104,213,8.75,9.84,9.59,9.66,0,1,21.121
138,12/13/2016 15:00,104,192,8.9,9.21,8.26,9.06,0,1,21.247
139,12/13/2016 16:00,104,202,8.78,8.94,8.22,8.76,0,1,21.394
140,12/13/2016 17:00,103,201,8.79,10.03,9.14,9.81,0,1,21.8
141,12/13/2016 18:00,92,185,9.18,10.25,9.42,10.08,0,1,21.336
142,12/13/2016 19:00,79,186,9.22,10.32,9.46,10.12,0,1,21.941
143,12/13/2016 20:00,73,176,9.34,10.63,9.56,10.38,0,1,22.535
144,12/13/2016 21:00,68,182,9.61,10.9,9.79,10.71,0,1,22.473
145,12/13/2016 22:00,58,181,9.69,11.29,9.68,11.09,0,1,22.012
146,12/13/2016 23:00,46,154,9.78,11.63,10.09,11.42,0,1,21.638
147,12/14/2016 0:00,34,2,9.88,11.66,10.05,11.45,0,1,20.996
148,12/14/2016 1:00,31,3,9.92,11.87,10.22,11.65,0,1,20.561
149,12/14/2016 2:00,29,9,9.95,11.99,10.14,11.75,0,1,20.289
150,12/14/2016 3:00,29,10,9.84,11.63,9.57,11.4,0,1,20.071
151,12/14/2016 4:00,29,11,9.6,11.39,9.2,11.16,0,1,19.914
152,12/14/2016 5:00,28,11,9.44,11.02,8.86,10.81,0,1,19.759
153,12/14/2016 6:00,34,84,9.27,10.85,8.61,10.64,0,1,19.978
154,12/19/2016 10:00,71,239,7.27,6.89,7.16,6.68,0,0,18.773
155,12/19/2016 11:00,69,244,7.37,7.17,7.69,6.98,0,0,18.854
156,12/19/2016 12:00,69,235,7.45,7.38,8.31,7.24,0,0,18.977
157,12/19/2016 13:00,67,228,7.5,7.43,8.2,7.26,0,0,18.899
158,12/19/2016 14:00,68,228,7.63,7.68,8.33,7.52,0,0,18.916
159,12/19/2016 15:00,66,220,7.6,7.72,7.76,7.55,0,0,18.846
160,12/19/2016 16:00,68,217,7.6,7.54,7.24,7.36,0,0,18.894
161,12/19/2016 17:00,66,212,7.45,7.19,6.85,7,0,0,18.659
162,12/19/2016 18:00,60,204,7.32,7.18,6.94,6.99,0,0,18.584
163,12/19/2016 19:00,50,191,7.21,7.39,7.05,7.22,0,0,18.438
164,12/19/2016 20:00,47,190,7.2,7.24,6.81,7.06,0,0,18.635
165,12/19/2016 21:00,45,195,7.26,7.73,7.14,7.55,0,0,18.665
166,12/19/2016 22:00,45,193,7.33,7.33,7.02,7.16,0,0,18.731
167,12/19/2016 23:00,44,160,7.43,7.85,7.18,7.65,0,0,18.67
168,12/20/2016 0:00,27,2,7.35,7.64,7.07,7.49,0,0,18.482
169,12/20/2016 1:00,29,5,6.97,6.94,6.61,6.79,0,0,18.321
170,12/20/2016 2:00,26,9,6.93,6.96,6.48,6.78,0,0,18.188
171,12/20/2016 3:00,28,10,6.92,6.92,6.28,6.71,0,0,18.096
172,12/20/2016 4:00,28,15,6.62,6.57,5.86,6.38,0,0,18.028
173,12/20/2016 5:00,28,15,6.22,6.28,5.31,6.1,0,0,17.959
174,12/20/2016 6:00,31,111,5.86,6.3,5.47,6.1,0,0,18.162
175,12/20/2016 7:00,45,394,5.59,6.14,5.42,5.96,0,0,18.244
176,12/20/2016 8:00,54,278,5.42,5.7,5.03,5.54,0,0,18.285
177,12/20/2016 9:00,62,235,5.04,5.14,4.88,4.99,0,0,18.762
178,12/20/2016 10:00,66,232,5,5.12,6.06,4.95,0,0,19.736
179,12/20/2016 11:00,66,227,4.77,5.28,7.1,5.13,0,0,20.518
180,12/20/2016 12:00,72,233,4.72,5.31,7.05,5.15,0,0,19.96
181,12/20/2016 13:00,67,226,4.9,5.46,6.67,5.29,0,0,19.355
182,12/20/2016 14:00,63,219,4.99,5.2,5.31,5.04,0,0,19.144
183,12/20/2016 15:00,65,229,4.86,4.96,4.56,4.78,0,0,19.069
184,12/20/2016 16:00,66,232,4.66,4.65,3.97,4.49,0,0,18.773
185,12/20/2016 17:00,64,230,4.38,4.42,3.91,4.23,0,0,18.713
186,12/20/2016 18:00,60,217,4.23,4.05,3.45,3.85,0,0,18.692
187,12/20/2016 19:00,56,214,3.99,4.33,3.98,4.11,0,0,18.61
188,12/20/2016 20:00,46,215,4.01,4.55,4.28,4.37,0,0,18.5
189,12/20/2016 21:00,48,208,4.3,4.82,4.5,4.62,0,0,18.554
190,12/20/2016 22:00,47,208,4.31,4.59,4.29,4.39,0,0,18.454
191,12/20/2016 23:00,44,176,4.29,4.65,4.47,4.45,0,0,18.25
192,12/21/2016 0:00,29,1,4.51,4.9,4.67,4.73,0,0,18.104
193,12/21/2016 1:00,29,5,4.74,5.04,4.84,4.85,0,0,17.996
194,12/21/2016 2:00,27,9,4.98,5.02,4.93,4.83,0,0,17.905
195,12/21/2016 3:00,27,13,5.31,5.24,4.87,5.05,0,0,17.86
196,12/21/2016 4:00,27,13,5.7,5.95,5.16,5.75,0,0,17.806
197,12/21/2016 5:00,27,14,5.92,6.05,5.01,5.94,0,0,17.76
198,12/21/2016 6:00,33,109,6.03,5.9,4.68,5.73,0,0,18
199,12/21/2016 7:00,44,378,6.05,6.33,5.12,6.13,0,0,18.053
200,12/21/2016 8:00,57,314,5.97,6.23,5.41,6.05,0,0,18.273
201,12/21/2016 9:00,66,265,5.89,6.42,5.29,6.21,0,0,18.336
202,12/21/2016 10:00,72,240,5.43,6.23,4.96,6.04,0,0,18.368
203,12/21/2016 11:00,69,246,5.31,5.91,5.54,5.73,0,0,18.349
204,12/21/2016 12:00,67,241,5.88,6.21,6.15,5.98,0,0,18.47
205,12/21/2016 13:00,67,233,6.03,7.18,6.9,7.03,0,0,18.448
206,12/21/2016 14:00,33,123,5.84,7.45,7.9,7.33,0,0,18.467
207,1/1/2017 0:00,27,1,6.55,8.02,7.65,7.82,1,0,16.746
208,1/1/2017 1:00,25,6,6.62,7.51,7.42,7.39,1,0,16.581
209,1/1/2017 2:00,26,12,6.07,5.74,6.21,5.66,1,0,16.348
210,1/1/2017 3:00,25,13,5.83,5.13,5.65,4.95,1,0,16.189
211,1/1/2017 4:00,25,15,5.54,4.83,5.37,4.67,1,0,16.072
212,1/1/2017 5:00,25,17,5.11,4.55,5.02,4.37,1,0,15.951
213,1/1/2017 6:00,27,98,4.37,4.07,4.39,3.88,1,0,16.24
214,1/1/2017 7:00,35,381,3.92,4.14,4.07,3.89,1,0,16.332
215,1/1/2017 8:00,35,263,3.82,4.16,3.77,3.96,1,0,16.237
216,1/1/2017 9:00,33,242,3.81,3.53,3.4,3.32,1,0,16.227
217,1/1/2017 10:00,34,231,3.42,3.1,2.96,2.88,1,0,16.199
218,1/1/2017 11:00,37,230,3.09,2.85,4.18,2.64,1,0,16.279
219,1/1/2017 12:00,37,228,3.44,3.95,6.78,3.86,1,0,16.287
220,1/1/2017 13:00,40,210,3.49,4.2,6.24,4.18,1,0,16.211
221,1/1/2017 14:00,37,206,3.61,3.88,4.96,3.81,1,0,16.297
222,1/1/2017 15:00,38,213,3.68,3.42,3.01,3.33,1,0,16.297
223,1/1/2017 16:00,41,218,3.77,2.96,2.5,2.74,1,0,16.212
224,1/1/2017 17:00,38,222,3.76,3,2.61,2.82,1,0,16.228
225,1/1/2017 18:00,42,217,3.47,2.45,1.87,2.25,1,0,16.263
226,1/1/2017 19:00,39,221,2.97,2.04,1.35,1.83,1,0,16.167
227,1/1/2017 20:00,41,223,3.18,1.68,0.97,1.39,1,0,16.173
228,1/1/2017 21:00,40,225,3.05,2.16,1.38,1.86,1,0,16.11
229,1/1/2017 22:00,35,227,2.72,2.75,1.51,2.5,1,0,16.066
230,1/1/2017 23:00,34,191,2.71,2.75,1.42,2.51,1,0,15.951
231,1/2/2017 0:00,26,0,2.89,2.33,1.14,2.14,0,0,15.659
232,1/2/2017 1:00,29,2,2.9,1.62,0.25,1.44,0,0,15.49
233,1/2/2017 2:00,26,5,3,0.84,-0.24,0.49,0,0,15.371
234,1/2/2017 3:00,25,5,2.99,0.97,-0.55,0.68,0,0,15.302
235,1/2/2017 4:00,26,6,2.88,0.63,-1.19,0.32,0,0,15.193
236,1/2/2017 5:00,26,6,2.68,0.75,-0.76,0.48,0,0,15.021
237,1/2/2017 6:00,29,6,2.57,-0.34,-1.86,-0.61,0,0,15.48
238,1/2/2017 7:00,37,187,2.44,-0.28,-1.9,-0.66,0,0,15.996
239,1/2/2017 8:00,35,352,2.37,-0.58,-2.18,-0.92,0,0,16.17
240,1/2/2017 9:00,40,300,2.27,0.03,0.52,-0.17,0,0,16.515
241,1/2/2017 10:00,39,289,2.33,0.62,5.42,0.66,0,0,16.61
242,1/2/2017 11:00,41,286,2.67,2.69,8.63,2.69,0,0,16.753
243,1/2/2017 12:00,42,254,2.96,3.26,9.24,3.51,0,0,16.768
244,1/2/2017 13:00,40,239,3.32,3.93,8.42,3.85,0,0,16.849
245,1/2/2017 14:00,43,245,3.49,4.33,6.11,4.1,0,0,16.788
246,1/2/2017 15:00,40,253,3.74,3.9,2.65,3.67,0,0,16.737
247,1/2/2017 16:00,42,244,3.79,2.6,0.37,2.34,0,0,16.766
248,1/2/2017 17:00,46,260,3.62,1.95,-0.37,1.62,0,0,16.762
249,1/2/2017 18:00,46,244,3.57,1.67,-0.86,1.35,0,0,16.491
250,1/2/2017 19:00,40,236,3.36,1.28,-1.23,1.01,0,0,16.397
251,1/2/2017 20:00,44,233,3.18,1.38,-1.43,1.06,0,0,16.335
252,1/2/2017 21:00,40,234,3.12,1.82,-1.25,1.44,0,0,16.3
253,1/2/2017 22:00,38,236,3.24,1.86,-0.39,1.55,0,0,16.289
254,1/2/2017 23:00,35,188,3.45,2.96,0.69,2.58,0,0,16.167
255,1/3/2017 0:00,28,0,3.8,3.76,2.03,3.46,0,0,15.837
256,1/3/2017 1:00,30,1,4.28,4.97,3.61,4.7,0,0,15.604
257,1/3/2017 2:00,26,1,4.55,5.57,4.47,5.38,0,0,15.423
258,1/3/2017 3:00,26,2,4.6,5.67,4.88,5.5,0,0,15.223
259,1/3/2017 4:00,25,1,4.63,5.75,5.04,5.58,0,0,15.127
260,1/3/2017 5:00,27,2,4.71,5.86,5.12,5.7,0,0,15.112
261,1/3/2017 6:00,34,59,4.95,5.96,5,5.77,0,0,15.598
262,1/3/2017 7:00,41,329,4.89,5.81,5.04,5.61,0,0,16.028
263,1/3/2017 8:00,42,340,4.87,5.75,5.1,5.58,0,0,16.237
264,1/3/2017 9:00,48,260,4.93,5.88,5.4,5.69,0,0,16.562
265,1/3/2017 10:00,56,289,5.1,6,5.67,5.8,0,0,16.661
266,1/3/2017 11:00,58,235,5.16,6.14,5.95,5.96,0,0,16.676
267,1/3/2017 12:00,62,288,5.29,6.35,6.37,6.2,0,0,16.809
268,1/3/2017 13:00,57,243,5.43,6.39,6.26,6.21,0,0,16.798
269,1/3/2017 14:00,57,256,5.54,6.5,6.32,6.31,0,0,16.851
270,1/3/2017 15:00,58,261,5.61,6.63,6.32,6.46,0,0,16.962
271,1/3/2017 16:00,57,274,5.9,6.72,6.12,6.53,0,0,16.976
272,1/3/2017 17:00,56,267,6.03,6.82,6.13,6.63,0,0,16.987
273,1/3/2017 18:00,51,252,6.01,6.96,6.28,6.78,0,0,16.707
274,1/3/2017 19:00,50,234,5.93,6.97,6.36,6.77,0,0,16.51
275,1/3/2017 20:00,46,232,5.96,6.93,6.25,6.73,0,0,16.381
276,1/3/2017 21:00,39,235,6.07,6.95,6.4,6.74,0,0,16.429
277,1/3/2017 22:00,40,229,6.11,6.81,6.28,6.61,0,0,16.427
278,1/3/2017 23:00,44,188,6.08,6.69,6.22,6.47,0,0,16.467
279,1/4/2017 0:00,32,2,6.02,6.68,6.19,6.47,0,0,16.218
280,1/4/2017 1:00,32,5,6.19,7,6.28,6.84,0,0,15.945
281,1/4/2017 2:00,31,8,6.12,7.29,6.11,7.13,0,0,15.69
282,1/4/2017 3:00,30,12,6.17,7.26,5.73,7.09,0,0,15.585
283,1/4/2017 4:00,29,16,6.21,7.06,5.5,6.89,0,0,15.525
284,1/4/2017 5:00,30,14,6.11,6.59,4.85,6.44,0,0,15.47
285,1/4/2017 6:00,36,103,6.12,6.45,4.81,6.26,0,0,15.894
286,1/6/2017 7:00,41,372,3.79,3.62,3.23,3.41,0,0,16.406
287,1/6/2017 8:00,46,364,3.65,3.59,3.33,3.35,0,0,16.545
288,1/6/2017 9:00,51,306,3.64,3.88,3.57,3.7,0,0,16.842
289,1/6/2017 10:00,58,301,3.82,4.15,3.84,3.95,0,0,17.014
290,1/6/2017 11:00,61,293,4.2,4.68,4.26,4.47,0,0,17.076
291,1/6/2017 12:00,63,286,4.39,4.96,4.67,4.74,0,0,17.169
292,1/6/2017 13:00,63,280,4.7,5.27,4.98,5.08,0,0,17.15
293,1/6/2017 14:00,62,288,5.03,5.83,5.31,5.62,0,0,17.218
294,1/6/2017 15:00,63,266,5.41,6.15,5.49,5.93,0,0,17.223
295,1/6/2017 16:00,66,278,5.74,6.34,5.66,6.16,0,0,17.262
296,1/6/2017 17:00,60,274,5.83,6.64,5.85,6.45,0,0,17.31
297,1/6/2017 18:00,54,245,6.11,6.96,6.15,6.79,0,0,17.035
298,1/6/2017 19:00,50,241,6.43,7.09,6.31,6.9,0,0,16.914
299,1/6/2017 20:00,43,240,6.66,7.11,6.34,6.92,0,0,16.883
300,1/6/2017 21:00,44,238,6.76,7.22,6.39,7.02,0,0,16.88
301,1/6/2017 22:00,42,235,6.89,7.43,6.5,7.25,0,0,16.876
302,1/6/2017 23:00,38,191,6.94,7.59,6.59,7.44,0,0,16.836
303,1/7/2017 0:00,31,2,7.09,7.74,6.63,7.56,1,0,16.676
304,1/7/2017 1:00,26,2,7.32,7.89,6.66,7.73,1,0,16.546
305,1/7/2017 2:00,26,3,7.42,7.87,6.64,7.7,1,0,16.443
306,1/7/2017 3:00,26,1,7.48,8.05,6.68,7.87,1,0,16.364
307,1/7/2017 4:00,26,2,7.53,7.94,6.73,7.79,1,0,16.304
308,1/7/2017 5:00,27,1,7.48,7.73,6.73,7.58,1,0,16.268
309,1/7/2017 6:00,29,83,7.35,7.75,6.78,7.55,1,0,16.545
310,1/7/2017 7:00,36,411,7.44,7.87,6.84,7.71,1,0,16.823
311,1/7/2017 8:00,36,284,7.36,7.44,6.82,7.29,1,0,16.804
312,1/7/2017 9:00,38,258,7.22,7.74,7.06,7.55,1,0,16.831
313,1/7/2017 10:00,36,237,7.58,8.26,7.64,8.08,1,0,16.941
314,1/7/2017 11:00,39,236,7.89,8.68,8.29,8.52,1,0,16.928
315,1/7/2017 12:00,41,232,7.93,8.49,8.45,8.33,1,0,17.042
316,1/7/2017 13:00,38,234,8.13,8.77,8.76,8.62,1,0,16.997
317,1/7/2017 14:00,41,240,8.19,8.66,8.56,8.52,1,0,17.065
318,1/7/2017 15:00,41,220,8.15,8.4,8.27,8.25,1,0,17.057
319,1/7/2017 16:00,42,229,8.07,8.21,7.93,8.05,1,0,17.032
320,1/7/2017 17:00,44,222,8.03,8.1,7.77,7.95,1,0,17.095
321,1/7/2017 18:00,45,219,7.92,8.12,7.71,7.94,1,0,17.011
322,1/7/2017 19:00,43,219,8,7.92,7.58,7.75,1,0,17.122
323,1/7/2017 20:00,43,220,8.06,8.08,7.61,7.91,1,0,17.051
324,1/7/2017 21:00,41,221,8.14,7.98,7.55,7.81,1,0,17.124
325,1/7/2017 22:00,40,222,8.13,7.81,7.29,7.66,1,0,17.089
326,1/7/2017 23:00,37,181,8.12,7.59,7.15,7.41,1,0,17.065
327,1/8/2017 0:00,26,1,8.04,7.38,6.97,7.23,1,0,16.908
328,1/8/2017 1:00,30,1,7.85,7.24,6.98,7.08,1,0,16.777
329,1/8/2017 2:00,28,2,7.6,7.12,6.62,6.95,1,0,16.672
330,1/8/2017 3:00,27,1,7.73,7.33,6.57,7.09,1,0,16.581
331,1/8/2017 4:00,27,2,7.77,7.14,6.81,6.97,1,0,16.533
332,1/8/2017 5:00,26,1,7.8,7.19,6.91,6.99,1,0,16.497
333,1/8/2017 6:00,32,81,7.84,7.58,7.1,7.37,1,0,16.743
334,1/8/2017 7:00,36,405,7.85,7.72,7.25,7.54,1,0,16.971
335,1/8/2017 8:00,37,268,7.83,7.89,7.4,7.71,1,0,16.978
336,1/8/2017 9:00,39,248,7.77,7.8,7.49,7.63,1,0,16.994
337,1/8/2017 10:00,40,235,7.92,8.02,7.99,7.85,1,0,17.09
338,1/8/2017 11:00,41,227,8.16,8.26,8.46,8.09,1,0,17.073
339,1/8/2017 12:00,42,227,8.35,8.35,9.01,8.2,1,0,17.216
