,timestamp,id,metadata_id,consumption,meter_reading
66544,2017-01-06 12:00:00,11,102,31,5546919
66563,2017-01-06 14:00:00,15,102,31,5547045
66656,2017-01-06 07:00:00,1,102,20,5546662
66674,2017-01-06 09:00:00,5,102,24,5546749
66692,2017-01-06 11:00:00,9,102,31,5546858
66712,2017-01-06 13:00:00,13,102,31,5546982
67130,2017-01-06 07:30:00,2,102,21,5546682
67148,2017-01-06 09:30:00,6,102,27,5546773
67166,2017-01-06 11:30:00,10,102,30,5546889
67186,2017-01-06 13:30:00,14,102,32,5547013
67201,2017-01-06 15:00:00,17,102,30,5547107
67219,2017-01-06 17:00:00,21,102,31,5547236
67238,2017-01-06 19:00:00,25,102,24,5547350
67259,2017-01-06 21:00:00,29,102,23,5547443
67280,2017-01-06 23:00:00,33,102,19,5547529
67301,2017-01-07 01:00:00,37,102,13,5547598
67322,2017-01-07 03:00:00,41,102,13,5547650
67343,2017-01-07 05:00:00,45,102,13,5547702
67366,2017-01-06 16:00:00,19,102,36,5547170
67384,2017-01-06 18:00:00,23,102,26,5547296
67405,2017-01-06 20:00:00,27,102,22,5547400
67426,2017-01-06 22:00:00,31,102,21,5547487
67447,2017-01-07 00:00:00,35,102,14,5547567
67468,2017-01-07 02:00:00,39,102,13,5547624
67489,2017-01-07 04:00:00,43,102,13,5547676
67511,2017-01-06 14:30:00,16,102,31,5547076
67529,2017-01-06 16:30:00,20,102,30,5547206
67547,2017-01-06 18:30:00,24,102,28,5547322
67568,2017-01-06 20:30:00,28,102,21,5547422
67589,2017-01-06 22:30:00,32,102,21,5547508
67610,2017-01-07 00:30:00,36,102,17,5547581
67631,2017-01-07 02:30:00,40,102,13,5547637
67652,2017-01-07 04:30:00,44,102,13,5547689
67675,2017-01-06 15:30:00,18,102,33,5547137
67693,2017-01-06 17:30:00,22,102,29,5547267
67712,2017-01-06 19:30:00,26,102,26,5547374
67733,2017-01-06 21:30:00,30,102,21,5547466
67754,2017-01-06 23:30:00,34,102,19,5547548
67775,2017-01-07 01:30:00,38,102,13,5547611
67796,2017-01-07 03:30:00,42,102,13,5547663
67817,2017-01-07 05:30:00,46,102,14,5547715
67835,2017-01-07 07:00:00,49,102,18,5547758
67856,2017-01-07 09:00:00,53,102,19,5547830
67877,2017-01-07 11:00:00,57,102,20,5547904
67898,2017-01-07 13:00:00,61,102,19,5547984
67919,2017-01-07 15:00:00,65,102,21,5548063
67940,2017-01-07 17:00:00,69,102,21,5548146
67961,2017-01-07 19:00:00,73,102,21,5548235
67987,2017-01-07 06:30:00,48,102,16,5547742
68008,2017-01-07 08:30:00,52,102,19,5547811
68029,2017-01-07 10:30:00,56,102,18,5547886
68050,2017-01-07 12:30:00,60,102,20,5547964
68071,2017-01-07 14:30:00,64,102,21,5548042
68092,2017-01-07 16:30:00,68,102,21,5548125
68113,2017-01-07 18:30:00,72,102,23,5548212
68134,2017-01-07 20:30:00,76,102,22,5548299
68138,2017-01-07 06:00:00,47,102,13,5547729
68159,2017-01-07 08:00:00,51,102,17,5547794
68180,2017-01-07 10:00:00,55,102,18,5547868
68201,2017-01-07 12:00:00,59,102,21,5547943
68222,2017-01-07 14:00:00,63,102,20,5548022
68243,2017-01-07 16:00:00,67,102,21,5548104
68264,2017-01-07 18:00:00,71,102,22,5548190
68285,2017-01-07 20:00:00,75,102,21,5548278
68306,2017-01-07 22:00:00,79,102,21,5548362
68327,2017-01-08 00:00:00,83,102,13,5548439
68350,2017-01-08 02:00:00,87,102,14,5548495
68375,2017-01-08 04:00:00,91,102,14,5548550
68400,2017-01-08 06:00:00,95,102,14,5548603
68426,2017-01-08 08:00:00,3,102,18,5548671
68469,2017-01-07 22:30:00,80,102,19,5548383
68490,2017-01-08 00:30:00,84,102,13,5548452
68513,2017-01-08 02:30:00,88,102,14,5548509
68538,2017-01-08 04:30:00,92,102,13,5548564
68563,2017-01-08 06:30:00,96,102,18,5548617
68589,2017-01-08 08:30:00,4,102,19,5548689
68610,2017-01-07 21:00:00,77,102,21,5548321
68631,2017-01-07 23:00:00,81,102,19,5548402
68653,2017-01-08 01:00:00,85,102,16,5548465
68676,2017-01-08 03:00:00,89,102,13,5548523
68701,2017-01-08 05:00:00,93,102,13,5548577
68726,2017-01-08 07:00:00,1,102,18,5548635
68752,2017-01-08 09:00:00,5,102,19,5548708
68780,2017-01-07 07:30:00,50,102,18,5547776
68801,2017-01-07 09:30:00,54,102,19,5547849
68822,2017-01-07 11:30:00,58,102,19,5547924
68843,2017-01-07 13:30:00,62,102,19,5548003
68864,2017-01-07 15:30:00,66,102,20,5548084
68885,2017-01-07 17:30:00,70,102,23,5548167
68906,2017-01-07 19:30:00,74,102,22,5548256
68927,2017-01-07 21:30:00,78,102,20,5548342
68948,2017-01-07 23:30:00,82,102,18,5548421
68970,2017-01-08 01:30:00,86,102,14,5548481
68993,2017-01-08 03:30:00,90,102,14,5548536
69018,2017-01-08 05:30:00,94,102,13,5548590
69043,2017-01-08 07:30:00,2,102,18,5548653
69069,2017-01-08 09:30:00,6,102,20,5548727
69086,2017-01-08 10:30:00,8,102,20,5548767
69112,2017-01-08 12:30:00,12,102,20,5548850
69138,2017-01-08 14:30:00,16,102,19,5548933
69163,2017-01-08 16:30:00,20,102,19,5549012
69188,2017-01-08 18:30:00,24,102,22,5549096
69210,2017-01-08 20:30:00,28,102,25,5549184
69231,2017-01-08 22:30:00,32,102,21,5549278
69249,2017-01-08 11:00:00,9,102,20,5548787
69275,2017-01-08 13:00:00,13,102,21,5548870
69301,2017-01-08 15:00:00,17,102,20,5548952
69326,2017-01-08 17:00:00,21,102,21,5549031
69351,2017-01-08 19:00:00,25,102,22,5549118
69373,2017-01-08 21:00:00,29,102,25,5549209
69394,2017-01-08 10:00:00,7,102,20,5548747
69420,2017-01-08 12:00:00,11,102,22,5548828
69446,2017-01-08 14:00:00,15,102,22,5548911
69472,2017-01-08 16:00:00,19,102,20,5548992
69497,2017-01-08 18:00:00,23,102,22,5549074
69520,2017-01-08 20:00:00,27,102,24,5549160
69541,2017-01-08 22:00:00,31,102,21,5549257
69562,2017-01-09 00:00:00,35,102,15,5549339
69583,2017-01-09 02:00:00,39,102,14,5549401
69604,2017-01-09 04:00:00,43,102,15,5549460
69625,2017-01-09 06:00:00,47,102,17,5549517
69646,2017-01-09 08:00:00,51,102,21,5549591
69667,2017-01-09 10:00:00,55,102,32,5549694
69688,2017-01-09 12:00:00,59,102,36,5549834
69708,2017-01-08 23:00:00,33,102,21,5549299
69729,2017-01-09 01:00:00,37,102,16,5549370
69750,2017-01-09 03:00:00,41,102,14,5549431
69771,2017-01-09 05:00:00,45,102,13,5549489
69792,2017-01-09 07:00:00,49,102,20,5549551
69813,2017-01-09 09:00:00,53,102,26,5549637
69834,2017-01-09 11:00:00,57,102,35,5549761
69855,2017-01-09 13:00:00,61,102,36,5549907
69880,2017-01-09 00:30:00,36,102,16,5549354
69901,2017-01-09 02:30:00,40,102,16,5549415
69922,2017-01-09 04:30:00,44,102,14,5549475
69943,2017-01-09 06:30:00,48,102,17,5549534
69964,2017-01-09 08:30:00,52,102,25,5549612
69985,2017-01-09 10:30:00,56,102,35,5549726
70006,2017-01-09 12:30:00,60,102,37,5549870
70023,2017-01-09 14:00:00,63,102,34,5549978
70044,2017-01-09 16:00:00,2,102,34,5550117
70064,2017-01-09 18:00:00,6,102,30,5550251
70082,2017-01-09 20:00:00,10,102,24,5550355
70099,2017-01-09 22:00:00,14,102,20,5550443
70116,2017-01-10 00:00:00,18,102,14,5550521
70133,2017-01-10 02:00:00,22,102,15,5550577
70152,2017-01-10 04:00:00,26,102,14,5550633
70174,2017-01-10 06:00:00,30,102,18,5550687
70190,2017-01-09 15:00:00,65,102,35,5550048
70211,2017-01-09 17:00:00,4,102,33,5550183
70229,2017-01-09 19:00:00,8,102,24,5550309
70246,2017-01-09 21:00:00,12,102,20,5550401
70263,2017-01-09 23:00:00,16,102,20,5550482
70280,2017-01-10 01:00:00,20,102,14,5550549
70297,2017-01-10 03:00:00,24,102,14,5550606
70317,2017-01-10 05:00:00,28,102,14,5550659
70341,2017-01-09 14:30:00,64,102,36,5550012
70362,2017-01-09 16:30:00,3,102,32,5550151
70381,2017-01-09 18:30:00,7,102,28,5550281
70399,2017-01-09 20:30:00,11,102,22,5550379
70416,2017-01-09 22:30:00,15,102,19,5550463
70433,2017-01-10 00:30:00,19,102,14,5550535
70450,2017-01-10 02:30:00,23,102,14,5550592
70470,2017-01-10 04:30:00,27,102,12,5550647
70492,2017-01-10 06:30:00,31,102,19,5550705
70508,2017-01-08 11:30:00,10,102,21,5548807
70534,2017-01-08 13:30:00,14,102,20,5548891
70560,2017-01-08 15:30:00,18,102,20,5548972
70585,2017-01-08 17:30:00,22,102,22,5549052
70610,2017-01-08 19:30:00,26,102,20,5549140
70631,2017-01-08 21:30:00,30,102,23,5549234
70652,2017-01-08 23:30:00,34,102,19,5549320
70673,2017-01-09 01:30:00,38,102,15,5549386
70694,2017-01-09 03:30:00,42,102,15,5549445
70715,2017-01-09 05:30:00,46,102,15,5549502
70736,2017-01-09 07:30:00,50,102,20,5549571
70757,2017-01-09 09:30:00,54,102,31,5549663
70778,2017-01-09 11:30:00,58,102,38,5549796
70799,2017-01-09 13:30:00,62,102,35,5549943
70820,2017-01-09 15:30:00,1,102,34,5550083
70841,2017-01-09 17:30:00,5,102,35,5550216
70859,2017-01-09 19:30:00,9,102,22,5550333
70876,2017-01-09 21:30:00,13,102,22,5550421
70893,2017-01-09 23:30:00,17,102,19,5550502
70910,2017-01-10 01:30:00,21,102,14,5550563
70927,2017-01-10 03:30:00,25,102,13,5550620
70949,2017-01-10 05:30:00,29,102,14,5550673
70971,2017-01-10 07:30:00,33,102,21,5550746
70993,2017-01-10 09:30:00,37,102,31,5550843
71015,2017-01-10 11:30:00,41,102,35,5550978
71037,2017-01-10 13:30:00,45,102,37,5551120
71059,2017-01-10 15:30:00,49,102,39,5551262
71081,2017-01-10 17:30:00,53,102,35,5551407
71103,2017-01-10 19:30:00,57,102,26,5551529
71138,2017-01-10 08:00:00,34,102,23,5550767
71160,2017-01-10 10:00:00,38,102,34,5550874
71182,2017-01-10 12:00:00,42,102,36,5551013
71204,2017-01-10 14:00:00,46,102,37,5551157
71226,2017-01-10 16:00:00,50,102,36,5551301
71248,2017-01-10 18:00:00,54,102,32,5551442
71270,2017-01-10 20:00:00,58,102,24,5551555
71299,2017-01-10 08:30:00,35,102,25,5550790
71321,2017-01-10 10:30:00,39,102,35,5550908
71343,2017-01-10 12:30:00,43,102,35,5551049
71365,2017-01-10 14:30:00,47,102,34,5551194
71387,2017-01-10 16:30:00,51,102,36,5551337
71409,2017-01-10 18:30:00,55,102,28,5551474
71431,2017-01-10 20:30:00,59,102,22,5551579
71438,2017-01-10 07:00:00,32,102,22,5550724
71460,2017-01-10 09:00:00,36,102,28,5550815
71482,2017-01-10 11:00:00,40,102,35,5550943
71504,2017-01-10 13:00:00,44,102,36,5551084
71526,2017-01-10 15:00:00,48,102,34,5551228
71548,2017-01-10 17:00:00,52,102,34,5551373
71570,2017-01-10 19:00:00,56,102,27,5551502
71596,2017-01-10 21:30:00,61,102,21,5551624
71618,2017-01-10 23:30:00,65,102,18,5551705
71640,2017-01-11 01:30:00,69,102,15,5551765
71662,2017-01-11 03:30:00,73,102,13,5551822
71684,2017-01-11 05:30:00,77,102,15,5551876
71706,2017-01-11 07:30:00,81,102,20,5551950
71728,2017-01-11 09:30:00,85,102,30,5552048
71763,2017-01-10 22:00:00,62,102,20,5551645
71785,2017-01-11 00:00:00,66,102,15,5551723
71807,2017-01-11 02:00:00,70,102,13,5551780
71829,2017-01-11 04:00:00,74,102,14,5551835
71851,2017-01-11 06:00:00,78,102,19,5551891
71873,2017-01-11 08:00:00,82,102,22,5551970
71895,2017-01-11 10:00:00,86,102,34,5552078
71924,2017-01-10 22:30:00,63,102,21,5551665
71946,2017-01-11 00:30:00,67,102,13,5551738
71968,2017-01-11 02:30:00,71,102,14,5551793
71990,2017-01-11 04:30:00,75,102,13,5551849
72012,2017-01-11 06:30:00,79,102,19,5551910
72034,2017-01-11 08:30:00,83,102,25,5551992
72055,2017-01-11 10:30:00,87,102,36,5552112
72063,2017-01-10 21:00:00,60,102,23,5551601
72085,2017-01-10 23:00:00,64,102,19,5551686
72107,2017-01-11 01:00:00,68,102,14,5551751
72129,2017-01-11 03:00:00,72,102,15,5551807
72151,2017-01-11 05:00:00,76,102,14,5551862
72173,2017-01-11 07:00:00,80,102,21,5551929
72195,2017-01-11 09:00:00,84,102,31,5552017
72216,2017-01-11 11:00:00,88,102,36,5552148
72230,2017-01-11 12:00:00,90,102,41,5552222
72251,2017-01-11 14:00:00,1,102,36,5552378
72273,2017-01-11 16:00:00,5,102,36,5552523
72297,2017-01-11 18:00:00,9,102,31,5552667
72321,2017-01-11 20:00:00,13,102,25,5552781
72346,2017-01-11 22:00:00,17,102,24,5552871
72372,2017-01-12 00:00:00,21,102,15,5552955
72394,2017-01-11 13:00:00,92,102,39,5552303
72415,2017-01-11 15:00:00,3,102,36,5552452
72439,2017-01-11 17:00:00,7,102,37,5552595
72463,2017-01-11 19:00:00,11,102,27,5552727
72488,2017-01-11 21:00:00,15,102,22,5552829
72514,2017-01-11 23:00:00,19,102,20,5552915
72547,2017-01-11 12:30:00,91,102,40,5552263
72568,2017-01-11 14:30:00,2,102,38,5552414
72591,2017-01-11 16:30:00,6,102,36,5552559
72615,2017-01-11 18:30:00,10,102,29,5552698
72639,2017-01-11 20:30:00,14,102,23,5552806
72665,2017-01-11 22:30:00,18,102,20,5552895
72691,2017-01-11 11:30:00,89,102,38,5552184
72712,2017-01-11 13:30:00,93,102,36,5552342
72733,2017-01-11 15:30:00,4,102,35,5552488
72757,2017-01-11 17:30:00,8,102,35,5552632
72781,2017-01-11 19:30:00,12,102,27,5552754
72806,2017-01-11 21:30:00,16,102,20,5552851
72832,2017-01-11 23:30:00,20,102,20,5552935
72869,2017-01-12 02:00:00,25,102,14,5553012
72896,2017-01-12 04:00:00,29,102,14,5553069
72923,2017-01-12 06:00:00,33,102,18,5553128
72950,2017-01-12 08:00:00,37,102,22,5553209
72977,2017-01-12 10:00:00,41,102,34,5553320
73004,2017-01-12 12:00:00,45,102,36,5553468
73005,2017-01-12 00:30:00,22,102,14,5552970
73031,2017-01-12 02:30:00,26,102,15,5553026
73058,2017-01-12 04:30:00,30,102,15,5553083
73085,2017-01-12 06:30:00,34,102,19,5553146
73112,2017-01-12 08:30:00,38,102,26,5553231
73139,2017-01-12 10:30:00,42,102,38,5553354
73168,2017-01-12 01:00:00,23,102,14,5552984
73195,2017-01-12 03:00:00,27,102,14,5553041
73222,2017-01-12 05:00:00,31,102,14,5553098
73249,2017-01-12 07:00:00,35,102,24,5553165
73276,2017-01-12 09:00:00,39,102,30,5553257
73303,2017-01-12 11:00:00,43,102,38,5553392
73329,2017-01-12 01:30:00,24,102,14,5552998
73356,2017-01-12 03:30:00,28,102,14,5553055
73383,2017-01-12 05:30:00,32,102,16,5553112
73410,2017-01-12 07:30:00,36,102,20,5553189
73437,2017-01-12 09:30:00,40,102,33,5553287
73464,2017-01-12 11:30:00,44,102,38,5553430
73502,2017-01-12 14:00:00,49,102,35,5553613
73529,2017-01-12 16:00:00,53,102,38,5553763
73556,2017-01-12 18:00:00,57,102,37,5553917
73583,2017-01-12 20:00:00,61,102,24,5554048
73610,2017-01-12 22:00:00,65,102,21,5554139
73637,2017-01-12 12:30:00,46,102,36,5553504
73664,2017-01-12 14:30:00,50,102,38,5553648
73691,2017-01-12 16:30:00,54,102,38,5553801
73718,2017-01-12 18:30:00,58,102,34,5553954
73745,2017-01-12 20:30:00,62,102,23,5554072
73772,2017-01-12 22:30:00,66,102,21,5554160
73801,2017-01-12 13:00:00,47,102,37,5553540
73828,2017-01-12 15:00:00,51,102,39,5553686
73855,2017-01-12 17:00:00,55,102,41,5553839
73882,2017-01-12 19:00:00,59,102,31,5553988
73909,2017-01-12 21:00:00,63,102,22,5554095
73936,2017-01-12 23:00:00,67,102,19,5554181
73962,2017-01-12 13:30:00,48,102,36,5553577
73989,2017-01-12 15:30:00,52,102,38,5553725
74016,2017-01-12 17:30:00,56,102,37,5553880
74043,2017-01-12 19:30:00,60,102,29,5554019
74070,2017-01-12 21:30:00,64,102,22,5554117
74097,2017-01-12 23:30:00,68,102,18,5554200
74108,2017-01-13 00:00:00,69,102,15,5554218
74135,2017-01-13 02:00:00,73,102,14,5554276
74162,2017-01-13 04:00:00,77,102,14,5554332
74189,2017-01-13 06:00:00,81,102,17,5554389
74216,2017-01-13 08:00:00,85,102,24,5554467
74243,2017-01-13 10:00:00,89,102,35,5554574
74270,2017-01-13 00:30:00,70,102,14,5554233
74297,2017-01-13 02:30:00,74,102,14,5554290
74324,2017-01-13 04:30:00,78,102,14,5554346
74351,2017-01-13 06:30:00,82,102,19,5554406
74378,2017-01-13 08:30:00,86,102,25,5554491
74405,2017-01-13 10:30:00,90,102,35,5554609
74434,2017-01-13 01:00:00,71,102,15,5554247
74461,2017-01-13 03:00:00,75,102,14,5554304
74488,2017-01-13 05:00:00,79,102,13,5554360
74515,2017-01-13 07:00:00,83,102,22,5554425
74542,2017-01-13 09:00:00,87,102,28,5554516
74569,2017-01-13 11:00:00,91,102,36,5554644
74595,2017-01-13 01:30:00,72,102,14,5554262
74622,2017-01-13 03:30:00,76,102,14,5554318
74649,2017-01-13 05:30:00,80,102,16,5554373
74676,2017-01-13 07:30:00,84,102,20,5554447
74703,2017-01-13 09:30:00,88,102,30,5554544
74730,2017-01-13 11:30:00,92,102,37,5554680
74741,2017-01-13 12:00:00,93,102,36,5554717
74768,2017-01-13 14:00:00,97,102,37,5554864
74795,2017-01-13 16:00:00,101,102,36,5555006
74822,2017-01-13 18:00:00,105,102,30,5555150
74849,2017-01-13 20:00:00,109,102,25,5555264
74876,2017-01-13 22:00:00,113,102,22,5555354
74903,2017-01-13 12:30:00,94,102,37,5554753
74930,2017-01-13 14:30:00,98,102,33,5554901
74957,2017-01-13 16:30:00,102,102,36,5555042
74984,2017-01-13 18:30:00,106,102,31,5555180
75011,2017-01-13 20:30:00,110,102,24,5555289
75038,2017-01-13 22:30:00,114,102,20,5555376
75067,2017-01-13 13:00:00,95,102,37,5554790
75094,2017-01-13 15:00:00,99,102,35,5554934
75121,2017-01-13 17:00:00,103,102,37,5555078
75148,2017-01-13 19:00:00,107,102,27,5555211
75175,2017-01-13 21:00:00,111,102,20,5555313
75202,2017-01-13 23:00:00,115,102,18,5555396
75228,2017-01-13 13:30:00,96,102,37,5554827
75255,2017-01-13 15:30:00,100,102,37,5554969
75282,2017-01-13 17:30:00,104,102,35,5555115
75309,2017-01-13 19:30:00,108,102,26,5555238
75336,2017-01-13 21:30:00,112,102,21,5555333
75379,2017-01-14 00:30:00,118,102,16,5555448
75406,2017-01-14 02:30:00,122,102,14,5555507
75434,2017-01-14 04:30:00,126,102,14,5555562
75462,2017-01-14 06:30:00,130,102,17,5555619
75531,2017-01-14 00:00:00,117,102,16,5555432
75558,2017-01-14 02:00:00,121,102,14,5555493
75585,2017-01-14 04:00:00,125,102,13,5555549
75613,2017-01-14 06:00:00,129,102,15,5555604
75700,2017-01-14 01:00:00,119,102,15,5555464
75727,2017-01-14 03:00:00,123,102,13,5555521
75755,2017-01-14 05:00:00,127,102,14,5555576
75834,2017-01-13 23:30:00,116,102,18,5555414
75861,2017-01-14 01:30:00,120,102,14,5555479
75888,2017-01-14 03:30:00,124,102,15,5555534
75916,2017-01-14 05:30:00,128,102,14,5555590
79508,2017-01-20 17:30:00,4,102,41,5564586
79526,2017-01-20 19:30:00,8,102,33,5564736
79549,2017-01-20 21:30:00,12,102,26,5564852
79573,2017-01-20 23:30:00,16,102,18,5564947
79598,2017-01-21 01:30:00,20,102,14,5565009
79651,2017-01-20 16:00:00,1,102,46,5564453
79669,2017-01-20 18:00:00,5,102,37,5564627
79688,2017-01-20 20:00:00,9,102,29,5564769
79711,2017-01-20 22:00:00,13,102,23,5564878
79736,2017-01-21 00:00:00,17,102,15,5564965
80251,2017-01-21 03:30:00,24,102,14,5565065
80276,2017-01-21 05:30:00,28,102,14,5565120
80301,2017-01-21 07:30:00,32,102,18,5565183
80326,2017-01-21 09:30:00,36,102,19,5565263
80351,2017-01-21 11:30:00,40,102,24,5565340
80376,2017-01-21 13:30:00,44,102,19,5565430
80447,2017-01-20 17:00:00,3,102,41,5564545
80465,2017-01-20 19:00:00,7,102,34,5564702
80486,2017-01-20 21:00:00,11,102,26,5564826
80510,2017-01-20 23:00:00,15,102,22,5564925
80535,2017-01-21 01:00:00,19,102,14,5564995
80546,2017-01-21 02:00:00,21,102,14,5565023
80571,2017-01-21 04:00:00,25,102,14,5565079
80596,2017-01-21 06:00:00,29,102,15,5565134
80621,2017-01-21 08:00:00,33,102,20,5565201
80646,2017-01-21 10:00:00,37,102,19,5565282
80671,2017-01-21 12:00:00,41,102,21,5565364
80696,2017-01-21 14:00:00,45,102,22,5565449
80715,2017-01-21 15:30:00,48,102,22,5565518
80740,2017-01-21 17:30:00,52,102,23,5565609
80765,2017-01-21 19:30:00,56,102,22,5565706
80790,2017-01-21 21:30:00,60,102,22,5565798
80815,2017-01-21 23:30:00,64,102,19,5565887
80840,2017-01-22 01:30:00,68,102,14,5565953
80874,2017-01-21 03:00:00,23,102,14,5565051
80899,2017-01-21 05:00:00,27,102,14,5565106
80924,2017-01-21 07:00:00,31,102,19,5565164
80949,2017-01-21 09:00:00,35,102,20,5565243
80974,2017-01-21 11:00:00,39,102,18,5565322
80999,2017-01-21 13:00:00,43,102,23,5565407
81024,2017-01-21 15:00:00,47,102,23,5565495
81049,2017-01-21 17:00:00,51,102,25,5565584
81074,2017-01-21 19:00:00,55,102,24,5565682
81099,2017-01-21 21:00:00,59,102,24,5565774
81124,2017-01-21 23:00:00,63,102,22,5565865
81149,2017-01-22 01:00:00,67,102,15,5565938
81349,2017-01-21 16:00:00,49,102,22,5565540
81374,2017-01-21 18:00:00,53,102,26,5565632
81399,2017-01-21 20:00:00,57,102,24,5565728
81424,2017-01-21 22:00:00,61,102,24,5565820
81449,2017-01-22 00:00:00,65,102,15,5565906
81474,2017-01-22 02:00:00,69,102,14,5565967
81853,2017-01-20 16:30:00,2,102,46,5564499
81871,2017-01-20 18:30:00,6,102,38,5564664
81890,2017-01-20 20:30:00,10,102,28,5564798
81913,2017-01-20 22:30:00,14,102,24,5564901
81938,2017-01-21 00:30:00,18,102,15,5564980
81959,2017-01-22 03:00:00,71,102,15,5565996
81984,2017-01-22 05:00:00,75,102,14,5566052
82009,2017-01-22 07:00:00,79,102,19,5566115
82034,2017-01-22 09:00:00,83,102,22,5566188
82059,2017-01-22 11:00:00,87,102,22,5566271
82084,2017-01-22 13:00:00,91,102,24,5566356
82109,2017-01-22 15:00:00,95,102,23,5566455
82127,2017-01-22 04:00:00,73,102,14,5566025
82152,2017-01-22 06:00:00,77,102,15,5566081
82177,2017-01-22 08:00:00,81,102,18,5566152
82202,2017-01-22 10:00:00,85,102,20,5566232
82227,2017-01-22 12:00:00,89,102,20,5566312
82252,2017-01-22 14:00:00,93,102,26,5566405
82278,2017-01-22 03:30:00,72,102,14,5566011
82303,2017-01-22 05:30:00,76,102,15,5566066
82328,2017-01-22 07:30:00,80,102,18,5566134
82353,2017-01-22 09:30:00,84,102,22,5566210
82378,2017-01-22 11:30:00,88,102,19,5566293
82403,2017-01-22 13:30:00,92,102,25,5566380
82434,2017-01-21 02:30:00,22,102,14,5565037
82459,2017-01-21 04:30:00,26,102,13,5565093
82484,2017-01-21 06:30:00,30,102,15,5565149
82509,2017-01-21 08:30:00,34,102,22,5565221
82534,2017-01-21 10:30:00,38,102,21,5565301
82559,2017-01-21 12:30:00,42,102,22,5565385
82584,2017-01-21 14:30:00,46,102,24,5565471
82609,2017-01-21 16:30:00,50,102,22,5565562
82634,2017-01-21 18:30:00,54,102,24,5565658
82659,2017-01-21 20:30:00,58,102,22,5565752
82684,2017-01-21 22:30:00,62,102,21,5565844
82709,2017-01-22 00:30:00,66,102,17,5565921
82734,2017-01-22 02:30:00,70,102,15,5565981
82759,2017-01-22 04:30:00,74,102,13,5566039
82784,2017-01-22 06:30:00,78,102,19,5566096
82809,2017-01-22 08:30:00,82,102,18,5566170
82834,2017-01-22 10:30:00,86,102,19,5566252
82859,2017-01-22 12:30:00,90,102,24,5566332
82884,2017-01-22 14:30:00,94,102,24,5566431
82899,2017-01-22 15:30:00,96,102,26,5566478
82924,2017-01-22 17:30:00,100,102,28,5566581
82949,2017-01-22 19:30:00,104,102,25,5566687
82974,2017-01-22 21:30:00,108,102,23,5566782
82999,2017-01-22 23:30:00,112,102,18,5566872
83024,2017-01-23 01:30:00,116,102,14,5566935
83049,2017-01-23 03:30:00,120,102,14,5566990
83062,2017-01-22 16:00:00,97,102,25,5566504
83087,2017-01-22 18:00:00,101,102,27,5566609
83112,2017-01-22 20:00:00,105,102,25,5566712
83137,2017-01-22 22:00:00,109,102,25,5566805
83162,2017-01-23 00:00:00,113,102,16,5566890
83187,2017-01-23 02:00:00,117,102,14,5566949
83233,2017-01-22 17:00:00,99,102,26,5566555
83258,2017-01-22 19:00:00,103,102,26,5566661
83283,2017-01-22 21:00:00,107,102,23,5566759
83308,2017-01-22 23:00:00,111,102,20,5566852
83333,2017-01-23 01:00:00,115,102,15,5566920
83358,2017-01-23 03:00:00,119,102,14,5566976
83388,2017-01-23 05:30:00,124,102,16,5567044
83413,2017-01-23 07:30:00,128,102,24,5567115
83438,2017-01-23 09:30:00,132,102,40,5567219
83464,2017-01-23 11:30:00,136,102,52,5567390
83492,2017-01-23 13:30:00,140,102,56,5567597
83520,2017-01-23 15:30:00,144,102,57,5567818
83526,2017-01-23 04:00:00,121,102,13,5567004
83551,2017-01-23 06:00:00,125,102,15,5567060
83576,2017-01-23 08:00:00,129,102,23,5567139
83601,2017-01-23 10:00:00,133,102,39,5567259
83628,2017-01-23 12:00:00,137,102,49,5567442
83656,2017-01-23 14:00:00,141,102,54,5567653
83697,2017-01-23 05:00:00,123,102,13,5567031
83722,2017-01-23 07:00:00,127,102,21,5567094
83747,2017-01-23 09:00:00,131,102,31,5567188
83773,2017-01-23 11:00:00,135,102,46,5567344
83801,2017-01-23 13:00:00,139,102,54,5567543
83829,2017-01-23 15:00:00,143,102,56,5567762
83862,2017-01-23 17:30:00,148,102,52,5568036
83890,2017-01-23 19:30:00,152,102,39,5568218
83918,2017-01-23 21:30:00,156,102,30,5568360
83946,2017-01-23 23:30:00,160,102,21,5568470
83974,2017-01-24 01:30:00,164,102,16,5568541
83998,2017-01-23 16:00:00,145,102,54,5567875
84026,2017-01-23 18:00:00,149,102,46,5568088
84054,2017-01-23 20:00:00,153,102,37,5568257
84082,2017-01-23 22:00:00,157,102,29,5568390
84110,2017-01-24 00:00:00,161,102,18,5568491
84138,2017-01-24 02:00:00,165,102,15,5568557
84171,2017-01-23 17:00:00,147,102,52,5567984
84199,2017-01-23 19:00:00,151,102,40,5568178
84227,2017-01-23 21:00:00,155,102,34,5568326
84255,2017-01-23 23:00:00,159,102,25,5568445
84283,2017-01-24 01:00:00,163,102,16,5568525
84316,2017-01-24 03:30:00,168,102,15,5568601
84344,2017-01-24 05:30:00,172,102,17,5568660
84372,2017-01-24 07:30:00,176,102,23,5568735
84400,2017-01-24 09:30:00,180,102,40,5568847
84427,2017-01-24 11:30:00,184,102,54,5569041
84454,2017-01-24 13:30:00,188,102,54,5569257
84480,2017-01-24 04:00:00,169,102,15,5568616
84508,2017-01-24 06:00:00,173,102,17,5568677
84536,2017-01-24 08:00:00,177,102,24,5568758
84564,2017-01-24 10:00:00,181,102,49,5568887
