,param_name,param_type,param_value,timestamp,device_id,module_key
29248992,V,1,19.560797,2017-02-20 04:18:59.090000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29268942,V,1,19.307022,2017-02-20 05:58:58.720000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29287559,V,1,19.797068,2017-02-20 02:58:58.883000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29306269,V,1,20.260864,2017-02-20 01:28:59.007000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29306270,V,1,19.525793,2017-02-20 04:28:58.890000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29326769,V,1,19.753315,2017-02-20 03:08:58.870000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29326770,V,1,19.377029,2017-02-20 06:08:58.660000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29345604,V,1,20.182106,2017-02-20 01:38:59.023000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29345605,V,1,19.517042,2017-02-20 04:38:58.837000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29362747,V,1,19.490788,2017-02-20 04:49:00.017000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29362748,V,1,20.400879,2017-02-20 07:18:58.943000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29363457,V,1,19.727064,2017-02-20 03:18:59.040000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29363458,V,1,19.490788,2017-02-20 06:18:59.067000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29402490,V,1,19.464539,2017-02-20 04:58:58.757000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29404779,V,1,19.622051,2017-02-20 06:28:58.670000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29421765,V,1,20.470886,2017-02-20 07:28:58.573000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29441755,V,1,19.447035,2017-02-20 05:08:59,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29442022,V,1,19.700809,2017-02-20 03:28:58.810000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29458621,V,1,19.665806,2017-02-20 03:38:58.773000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29458622,V,1,19.823322,2017-02-20 06:38:58.650000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29462744,V,1,20.567144,2017-02-20 07:38:58.503000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29479924,V,1,20.89093,2017-02-20 08:38:58.697000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29498310,V,1,19.420784,2017-02-20 05:18:59.207000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29498311,V,1,20.680908,2017-02-20 07:48:59.160000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29498388,V,1,20.033344,2017-02-20 06:48:59.973000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29518275,V,1,20.952183,2017-02-20 08:48:59.817000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29535147,V,1,20.182106,2017-02-20 06:58:58.613000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29536400,V,1,20.698408,2017-02-20 07:58:59.390000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29556090,V,1,20.987186,2017-02-20 08:58:58.917000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29556907,V,1,21.10095,2017-02-20 09:58:59.053000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29576342,V,1,21.039692,2017-02-20 09:08:59.110000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29594885,V,1,20.304619,2017-02-20 07:08:58.777000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29595529,V,1,21.092197,2017-02-20 10:08:59.140000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29613886,V,1,20.750912,2017-02-20 08:08:59.203000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29613887,V,1,21.065947,2017-02-20 09:18:59.230000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29633074,V,1,20.81217,2017-02-20 08:18:58.733000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29633405,V,1,21.109699,2017-02-20 10:18:59.240000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29651473,V,1,21.162205,2017-02-20 10:48:59.773000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29651830,V,1,21.144705,2017-02-20 10:28:59.200000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29670573,V,1,21.092197,2017-02-20 09:28:59.103000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29689233,V,1,20.873425,2017-02-20 08:28:58.423000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29689234,V,1,21.109699,2017-02-20 09:38:59.193000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29689798,V,1,21.275967,2017-02-20 10:58:59.243000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29708247,V,1,21.162205,2017-02-20 10:38:59.150000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29708630,V,1,21.687256,2017-02-20 11:08:59.513000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29747493,V,1,21.092197,2017-02-20 09:49:00.233000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29747494,V,1,22.037289,2017-02-20 11:19:01.947000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29766433,V,1,22.369823,2017-02-20 11:38:59.340000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29784136,V,1,22.229811,2017-02-20 11:28:59.363000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29784137,V,1,22.203556,2017-02-20 11:58:59.407000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29784138,V,1,22.964878,2017-02-20 12:38:59.307000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29785527,V,1,22.326069,2017-02-20 13:18:59.617000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29806779,V,1,22.457333,2017-02-20 11:49:00.220000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29822976,V,1,22.264811,2017-02-20 13:28:59.367000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29823205,V,1,22.973633,2017-02-20 12:49:00.693000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29843539,V,1,22.387323,2017-02-20 12:08:59.320000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29861831,V,1,22.089794,2017-02-20 13:49:00.323000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29861878,V,1,22.212307,2017-02-20 13:38:59.317000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29881447,V,1,22.6586,2017-02-20 12:18:59.747000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29881448,V,1,22.754862,2017-02-20 12:58:59.257000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29899105,V,1,21.853523,2017-02-20 13:58:59.267000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29899106,V,1,22.221058,2017-02-20 14:28:59.227000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29899250,V,1,22.85112,2017-02-20 12:28:59.297000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29920054,V,1,22.466084,2017-02-20 13:08:59.260000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29957858,V,1,23.253658,2017-02-20 15:18:59.850000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29958571,V,1,21.976036,2017-02-20 14:08:59.327000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29958572,V,1,22.212307,2017-02-20 14:38:59.307000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29977755,V,1,23.909973,2017-02-20 15:49:00.680000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
29995451,V,1,22.186058,2017-02-20 14:49:01.413000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30015186,V,1,23.516186,2017-02-20 15:28:59.593000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30015187,V,1,23.717457,2017-02-20 15:59:02.620000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30015364,V,1,22.168552,2017-02-20 14:18:59.503000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30032742,V,1,23.75246,2017-02-20 15:38:59.200000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30036080,V,1,22.842371,2017-02-20 15:08:59.560000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30054732,V,1,23.148651,2017-02-20 16:08:59.463000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30072505,V,1,22.492336,2017-02-20 16:28:59.877000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30072506,V,1,22.868622,2017-02-20 17:28:59.637000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30072525,V,1,22.597345,2017-02-20 17:08:59.953000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30093166,V,1,22.763613,2017-02-20 16:19:02.400000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30110264,V,1,22.299816,2017-02-20 16:38:59.643000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30110265,V,1,22.94738,2017-02-20 17:38:59.573000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30110427,V,1,22.763613,2017-02-20 17:20:51.533000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30148619,V,1,22.763613,2017-02-20 18:28:58.993000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30167573,V,1,22.877371,2017-02-20 19:09:07.127000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30167858,V,1,22.194807,2017-02-20 16:51:14.427000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30167859,V,1,22.982384,2017-02-20 17:49:00.687000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30188648,V,1,22.859871,2017-02-20 18:38:58.807000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30204018,V,1,22.31732,2017-02-20 16:58:59.967000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30204019,V,1,22.676104,2017-02-20 17:59:00.120000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30204020,V,1,22.859871,2017-02-20 18:48:59.377000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30226157,V,1,22.886124,2017-02-20 19:18:59.510000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30244375,V,1,23.026138,2017-02-20 19:58:58.860000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30245853,V,1,22.824867,2017-02-20 18:58:58.937000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30264469,V,1,23.017387,2017-02-20 20:08:59.147000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30264470,V,1,22.798616,2017-02-20 20:49:00.590000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30264720,V,1,22.6411,2017-02-20 18:08:58.887000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30284219,V,1,22.956129,2017-02-20 19:28:58.893000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30301149,V,1,22.781113,2017-02-20 18:18:59.057000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30301223,V,1,22.964878,2017-02-20 20:18:59.870000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30301224,V,1,22.763613,2017-02-20 20:58:59.090000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30322726,V,1,22.938629,2017-02-20 19:38:58.890000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30340693,V,1,22.94738,2017-02-20 20:28:59.040000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30340694,V,1,22.816116,2017-02-20 21:08:59.150000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30359122,V,1,23.008633,2017-02-20 19:49:00.180000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30379114,V,1,22.859871,2017-02-20 20:38:59.107000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30379115,V,1,22.754862,2017-02-20 21:18:59.617000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30380757,V,1,22.719858,2017-02-20 21:49:01.960000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30398513,V,1,22.448582,2017-02-20 22:38:59.400000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30415925,V,1,22.754862,2017-02-20 21:58:59.440000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30416873,V,1,22.754862,2017-02-20 21:28:59.880000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30417013,V,1,21.72226,2017-02-20 23:28:59.570000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30437947,V,1,22.308565,2017-02-20 22:49:00.623000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30452958,V,1,21.564743,2017-02-20 23:38:59.593000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30453595,V,1,22.728607,2017-02-20 21:38:59.487000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30455079,V,1,22.168552,2017-02-20 22:58:59.440000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30475899,V,1,22.754862,2017-02-20 22:08:59.703000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30493151,V,1,20.82967,2017-02-21 00:28:59.810000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30493848,V,1,21.389725,2017-02-20 23:48:59.957000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30513373,V,1,22.903625,2017-02-20 22:18:59.870000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30513374,V,1,22.011036,2017-02-20 23:08:59.503000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30531572,V,1,20.750912,2017-02-21 00:38:59.690000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30533593,V,1,21.249714,2017-02-20 23:58:59.653000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30551337,V,1,22.6411,2017-02-20 22:28:59.440000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30551338,V,1,21.862272,2017-02-20 23:18:59.793000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30551575,V,1,21.092197,2017-02-21 00:08:59.727000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30571195,V,1,20.672157,2017-02-21 00:49:00.853000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30589018,V,1,20.934683,2017-02-21 00:19:02.657000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30589019,V,1,20.120853,2017-02-21 01:48:59.710000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30608718,V,1,20.60215,2017-02-21 00:58:59.677000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30609370,V,1,19.98959,2017-02-21 02:18:59.980000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30645073,V,1,19.928335,2017-02-21 02:28:59.530000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30645156,V,1,20.50589,2017-02-21 01:08:59.647000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30645157,V,1,19.657055,2017-02-21 03:38:58.783000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30646702,V,1,20.085848,2017-02-21 01:58:59.613000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30683380,V,1,20.392128,2017-02-21 01:18:59.697000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30684491,V,1,19.884583,2017-02-21 02:38:59.527000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30686375,V,1,20.042095,2017-02-21 02:08:59.600000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30703992,V,1,19.849577,2017-02-21 02:48:59.947000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30724529,V,1,19.613302,2017-02-21 03:48:59.543000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30742444,V,1,20.295868,2017-02-21 01:29:00.610000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30742445,V,1,19.805822,2017-02-21 02:58:59.570000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30762184,V,1,19.578297,2017-02-21 03:58:58.797000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30762185,V,1,19.38578,2017-02-21 04:49:00.003000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30781977,V,1,20.199612,2017-02-21 01:38:59.613000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30781978,V,1,19.770817,2017-02-21 03:08:59.073000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30799386,V,1,19.534542,2017-02-21 04:08:58.727000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30819341,V,1,19.377029,2017-02-21 04:58:58.643000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30838375,V,1,19.202013,2017-02-21 05:28:58.577000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30841941,V,1,19.735813,2017-02-21 03:18:59.250000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30841942,V,1,19.490788,2017-02-21 04:18:59.117000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30857494,V,1,19.455788,2017-02-21 04:28:58.687000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30877075,V,1,19.700809,2017-02-21 03:28:58.737000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30877156,V,1,19.315771,2017-02-21 05:08:58.707000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30895034,V,1,19.237019,2017-02-21 05:19:00.583000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30896597,V,1,19.394531,2017-02-21 04:38:58.667000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30896598,V,1,19.167007,2017-02-21 05:38:58.570000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30932753,V,1,19.193264,2017-02-21 05:49:00.440000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30933134,V,1,19.98959,2017-02-21 08:18:59.260000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30954945,V,1,19.779568,2017-02-21 07:28:58.487000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30955329,V,1,19.40328,2017-02-21 06:38:58.570000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30970708,V,1,19.849577,2017-02-21 07:38:58.430000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30992279,V,1,19.184509,2017-02-21 05:58:58.517000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30994539,V,1,19.490788,2017-02-21 06:48:59.960000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
30994540,V,1,20.00709,2017-02-21 08:28:58.550000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31009717,V,1,19.849577,2017-02-21 07:48:59.460000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31029328,V,1,19.578297,2017-02-21 06:58:58.557000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31029329,V,1,19.97209,2017-02-21 08:38:58.827000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31031711,V,1,19.272018,2017-02-21 06:08:58.543000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31048334,V,1,19.849577,2017-02-21 07:58:58.577000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31068406,V,1,19.657055,2017-02-21 07:08:58.507000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31068407,V,1,19.963335,2017-02-21 08:48:59.400000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31087260,V,1,19.307022,2017-02-21 06:18:59.003000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31105626,V,1,19.919582,2017-02-21 08:08:59.167000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31106280,V,1,19.727064,2017-02-21 07:18:58.950000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31106281,V,1,19.980839,2017-02-21 08:58:59.130000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31125357,V,1,19.315771,2017-02-21 06:28:58.477000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31144132,V,1,20.60215,2017-02-21 09:18:59.340000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31144133,V,1,21.337223,2017-02-21 10:08:58.977000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31165175,V,1,21.669756,2017-02-21 10:49:00,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31180901,V,1,21.687256,2017-02-21 10:58:58.907000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31181104,V,1,20.269615,2017-02-21 09:08:59.090000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31181978,V,1,20.803421,2017-02-21 09:28:59.357000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31181979,V,1,21.40723,2017-02-21 10:18:59.200000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31203326,V,1,21.888527,2017-02-21 11:38:58.830000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31220008,V,1,20.960934,2017-02-21 09:38:59.237000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31220009,V,1,21.503489,2017-02-21 10:28:58.940000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31240944,V,1,21.897278,2017-02-21 11:49:00.107000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31241913,V,1,21.713511,2017-02-21 11:08:58.913000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31259373,V,1,21.871021,2017-02-21 11:58:58.817000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31259511,V,1,21.10095,2017-02-21 09:50:19.387000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31278810,V,1,21.757263,2017-02-21 11:18:59.310000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31278959,V,1,21.582247,2017-02-21 10:38:58.947000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31298337,V,1,21.205959,2017-02-21 09:58:58.977000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31316187,V,1,21.827269,2017-02-21 11:28:58.850000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31318218,V,1,22.229811,2017-02-21 12:08:58.743000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31335927,V,1,22.614845,2017-02-21 13:28:58.937000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31336116,V,1,22.886124,2017-02-21 12:38:58.893000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31373826,V,1,22.536091,2017-02-21 12:18:59.460000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31373888,V,1,24.181248,2017-02-21 14:48:59.273000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31374035,V,1,22.903625,2017-02-21 12:49:00.187000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31394325,V,1,22.614845,2017-02-21 13:38:59.187000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31411473,V,1,22.632351,2017-02-21 13:49:00.733000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31411580,V,1,22.754862,2017-02-21 12:28:58.897000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31411719,V,1,22.693604,2017-02-21 12:58:59.133000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31432305,V,1,24.426273,2017-02-21 14:58:59.050000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31449972,V,1,22.737358,2017-02-21 13:58:59.120000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31451559,V,1,22.6236,2017-02-21 13:08:58.990000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31470323,V,1,24.995079,2017-02-21 15:58:59.067000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31470626,V,1,24.566288,2017-02-21 15:08:59.020000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31489424,V,1,22.597345,2017-02-21 13:18:59.167000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
31511550,V,1,23.087391,2017-02-21 14:08:59.090000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S12
